Data,Pais,SKU,ContagemDeEventos,TotalDeUsuarios
"2024-10-01","Brazil","(not set)",89,44
"2024-10-01","Brazil","com.psafe.msuite.ultra_12mo_59.90",35,10
"2024-10-01","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",28,27
"2024-10-01","Brazil","com.psafe.msuite.adsfree_lto_12mo",14,14
"2024-10-01","United States","(not set)",13,5
"2024-10-01","Brazil","com.psafe.msuite.ads_free_12mo_13.90",11,8
"2024-10-01","United States","com.psafe.msuite.pro_lto_12mo_39.90",11,1
"2024-10-01","Egypt","(not set)",7,1
"2024-10-01","United States","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-10-01","Iran","(not set)",2,1
"2024-10-01","Brazil","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-01","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-01","Brazil","com.psafe.msuite.ultra_12mo",1,1
"2024-10-01","El Salvador","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-01","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-01","United States","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-02","Brazil","(not set)",51,34
"2024-10-02","Brazil","com.psafe.msuite.ultra_12mo_59.90",17,9
"2024-10-02","Brazil","com.psafe.msuite.ads_free_12mo_13.90",15,12
"2024-10-02","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",15,15
"2024-10-02","Brazil","com.psafe.msuite.adsfree_lto_12mo",9,9
"2024-10-02","Canada","(not set)",8,1
"2024-10-02","Nigeria","(not set)",4,1
"2024-10-02","United States","(not set)",4,3
"2024-10-02","Philippines","com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-02","United Kingdom","(not set)",3,1
"2024-10-02","United States","com.psafe.msuite.pro_lto_12mo_39.90",2,2
"2024-10-02","United States","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-02","Brazil","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-02","Brazil","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-02","Dominican Republic","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-02","Guatemala","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-02","Iran","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-02","Mexico","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-02","Portugal","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-02","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-03","Brazil","(not set)",69,33
"2024-10-03","India","(not set)",26,1
"2024-10-03","Brazil","com.psafe.msuite.ultra_12mo_59.90",20,5
"2024-10-03","Mexico","(not set)",19,1
"2024-10-03","Germany","(not set)",13,1
"2024-10-03","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",11,11
"2024-10-03","Brazil","com.psafe.msuite.adsfree_lto_12mo",10,9
"2024-10-03","Brazil","com.psafe.msuite.ads_free_12mo_13.90",9,6
"2024-10-03","Bangladesh","(not set)",8,1
"2024-10-03","Iran","(not set)",7,1
"2024-10-03","United States","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-03","United States","(not set)",2,2
"2024-10-03","United Kingdom","(not set)",1,1
"2024-10-03","United States","com.psafe.msuite.pro_12mo_49.90",1,1
"2024-10-03","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-03","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-04","Brazil","(not set)",69,37
"2024-10-04","Brazil","com.psafe.msuite.ultra_12mo_59.90",27,8
"2024-10-04","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",26,25
"2024-10-04","United States","(not set)",23,6
"2024-10-04","Brazil","com.psafe.msuite.ads_free_12mo_13.90",22,16
"2024-10-04","Brazil","com.psafe.msuite.adsfree_lto_12mo",12,12
"2024-10-04","Cuba","(not set)",7,1
"2024-10-04","United States","com.psafe.msuite.ultra_12mo_59.90",4,2
"2024-10-04","United States","com.psafe.msuite.pro_lto_12mo_39.90",3,3
"2024-10-04","Peru","(not set)",2,1
"2024-10-04","United States","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-04","Indonesia","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-04","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-04","Yemen","(not set)",1,1
"2024-10-04","Yemen","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-05","Brazil","(not set)",106,38
"2024-10-05","Brazil","com.psafe.msuite.ultra_12mo_59.90",24,7
"2024-10-05","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",15,15
"2024-10-05","Egypt","(not set)",15,2
"2024-10-05","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",11,1
"2024-10-05","Brazil","com.psafe.msuite.adsfree_lto_12mo",9,9
"2024-10-05","Cambodia","(not set)",8,1
"2024-10-05","United States","(not set)",8,2
"2024-10-05","Brazil","com.psafe.msuite.ads_free_12mo_13.90",6,5
"2024-10-05","United States","com.psafe.msuite.pro_lto_12mo_39.90",4,3
"2024-10-05","Philippines","(not set)",3,1
"2024-10-05","Philippines","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-05","Puerto Rico","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-05","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-06","Brazil","com.psafe.msuite.ultra_12mo_59.90",1045,10
"2024-10-06","Brazil","(not set)",75,29
"2024-10-06","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",28,2
"2024-10-06","United States","com.psafe.msuite.ultra_12mo_59.90",16,2
"2024-10-06","Brazil","com.psafe.msuite.adsfree_lto_12mo",14,13
"2024-10-06","Brazil","com.psafe.msuite.ads_free_12mo_13.90",13,9
"2024-10-06","Iran","(not set)",11,1
"2024-10-06","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",10,10
"2024-10-06","Indonesia","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-06","Indonesia","(not set)",7,1
"2024-10-06","United States","(not set)",4,3
"2024-10-06","Egypt","(not set)",2,1
"2024-10-06","Philippines","(not set)",2,1
"2024-10-06","Switzerland","(not set)",2,1
"2024-10-06","Mexico","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-06","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-06","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-06","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-07","Brazil","(not set)",106,39
"2024-10-07","Brazil","com.psafe.msuite.ultra_12mo_59.90",27,7
"2024-10-07","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",20,20
"2024-10-07","Brazil","com.psafe.msuite.adsfree_lto_12mo",16,14
"2024-10-07","Brazil","com.psafe.msuite.ads_free_12mo_13.90",15,12
"2024-10-07","Egypt","(not set)",5,1
"2024-10-07","United States","(not set)",2,1
"2024-10-07","United States","0.0",2,1
"2024-10-07","Brazil","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-07","Mexico","(not set)",1,1
"2024-10-07","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-07","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-07","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-08","Brazil","com.psafe.msuite.ultra_12mo_59.90",42,8
"2024-10-08","Brazil","(not set)",38,22
"2024-10-08","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",27,15
"2024-10-08","Brazil","com.psafe.msuite.ads_free_12mo_13.90",12,9
"2024-10-08","Brazil","com.psafe.msuite.adsfree_lto_12mo",7,7
"2024-10-08","United States","(not set)",5,4
"2024-10-08","United States","com.psafe.msuite.pro_lto_12mo_39.90",4,4
"2024-10-08","Morocco","(not set)",2,1
"2024-10-08","Pakistan","(not set)",2,1
"2024-10-08","Portugal","(not set)",2,1
"2024-10-08","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-10-08","Indonesia","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-08","Italy","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-08","South Africa","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-08","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-08","United States","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-08","Vietnam","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-09","Brazil","(not set)",63,26
"2024-10-09","Brazil","com.psafe.msuite.ultra_12mo_59.90",50,10
"2024-10-09","Brazil","com.psafe.msuite.adsfree_lto_12mo",21,21
"2024-10-09","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",21,21
"2024-10-09","United States","com.psafe.msuite.ultra_12mo_59.90",13,2
"2024-10-09","Brazil","com.psafe.msuite.ads_free_12mo_13.90",10,8
"2024-10-09","Saudi Arabia","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-09","United States","(not set)",5,3
"2024-10-09","United States","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-09","United States","com.psafe.msuite.pro_lto_12mo_39.90",3,3
"2024-10-09","United States","com.psafe.msuite.adsfree_lto_12mo",2,2
"2024-10-09","United Kingdom","(not set)",1,1
"2024-10-09","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-10","Brazil","com.psafe.msuite.ultra_12mo_59.90",62,9
"2024-10-10","Brazil","(not set)",55,30
"2024-10-10","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",22,21
"2024-10-10","Brazil","com.psafe.msuite.ads_free_12mo_13.90",13,8
"2024-10-10","India","(not set)",12,2
"2024-10-10","Brazil","com.psafe.msuite.adsfree_lto_12mo",9,9
"2024-10-10","France","(not set)",8,1
"2024-10-10","France","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-10","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",5,3
"2024-10-10","Pakistan","(not set)",3,1
"2024-10-10","United States","(not set)",3,3
"2024-10-10","United States","com.psafe.msuite.ads_free_12mo_13.90",3,3
"2024-10-10","Canada","(not set)",2,1
"2024-10-10","Brazil","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-10","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-10","United States","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-10","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-11","Brazil","(not set)",65,30
"2024-10-11","Brazil","com.psafe.msuite.ultra_12mo_59.90",32,12
"2024-10-11","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",23,21
"2024-10-11","Brazil","com.psafe.msuite.adsfree_lto_12mo",18,18
"2024-10-11","Brazil","com.psafe.msuite.ads_free_12mo_13.90",10,8
"2024-10-11","United States","(not set)",6,3
"2024-10-11","Canada","(not set)",1,1
"2024-10-11","Libya","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-11","Mexico","(not set)",1,1
"2024-10-11","Mexico","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-11","Pakistan","(not set)",1,1
"2024-10-11","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-12","Brazil","(not set)",42,25
"2024-10-12","Brazil","com.psafe.msuite.adsfree_lto_12mo",22,16
"2024-10-12","Brazil","com.psafe.msuite.ads_free_12mo_13.90",12,8
"2024-10-12","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",11,11
"2024-10-12","United States","(not set)",11,5
"2024-10-12","Brazil","com.psafe.msuite.ultra_12mo_59.90",10,3
"2024-10-12","United States","com.psafe.msuite.ultra_12mo_59.90",3,2
"2024-10-12","Brazil","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-10-12","Indonesia","(not set)",2,1
"2024-10-12","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-10-12","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-12","United Kingdom","(not set)",1,1
"2024-10-12","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-12","United States","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-13","Brazil","(not set)",125,30
"2024-10-13","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",27,1
"2024-10-13","Brazil","com.psafe.msuite.ultra_12mo_59.90",25,6
"2024-10-13","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",21,17
"2024-10-13","Brazil","com.psafe.msuite.ads_free_12mo_13.90",15,11
"2024-10-13","Brazil","com.psafe.msuite.adsfree_lto_12mo",10,10
"2024-10-13","Bangladesh","(not set)",9,1
"2024-10-13","United States","com.psafe.msuite.ultra_12mo_59.90",4,2
"2024-10-13","Brazil","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",3,2
"2024-10-13","Indonesia","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-13","United States","(not set)",2,2
"2024-10-13","Argentina","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-13","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-13","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-14","Brazil","(not set)",72,32
"2024-10-14","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",22,6
"2024-10-14","Brazil","com.psafe.msuite.ads_free_12mo_13.90",11,9
"2024-10-14","Brazil","com.psafe.msuite.adsfree_lto_12mo",10,10
"2024-10-14","Brazil","com.psafe.msuite.ultra_12mo_59.90",10,2
"2024-10-14","United States","(not set)",10,3
"2024-10-14","United States","com.psafe.msuite.ultra_12mo_59.90",9,1
"2024-10-14","Algeria","(not set)",8,1
"2024-10-14","Iran","(not set)",5,1
"2024-10-14","Iran","com.psafe.msuite.ultra_12mo_59.90",4,1
"2024-10-14","Brazil","0.0",3,1
"2024-10-14","Egypt","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-14","India","(not set)",2,1
"2024-10-14","Mexico","(not set)",2,1
"2024-10-14","Saudi Arabia","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-14","Saudi Arabia","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-14","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-14","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-15","Brazil","(not set)",77,27
"2024-10-15","Brazil","com.psafe.msuite.ultra_12mo_59.90",42,8
"2024-10-15","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",19,17
"2024-10-15","Brazil","com.psafe.msuite.adsfree_lto_12mo",14,14
"2024-10-15","United States","(not set)",13,7
"2024-10-15","Brazil","com.psafe.msuite.ads_free_12mo_13.90",11,9
"2024-10-15","United Arab Emirates","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-15","Singapore","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-10-15","Bangladesh","(not set)",2,1
"2024-10-15","Brazil","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-15","Iran","(not set)",2,1
"2024-10-15","Mexico","(not set)",2,1
"2024-10-15","United States","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2024-10-15","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-15","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-15","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-16","Brazil","(not set)",59,25
"2024-10-16","Brazil","com.psafe.msuite.ultra_12mo_59.90",26,10
"2024-10-16","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",14,13
"2024-10-16","Brazil","com.psafe.msuite.adsfree_lto_12mo",11,11
"2024-10-16","Brazil","com.psafe.msuite.ads_free_12mo_13.90",10,8
"2024-10-16","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",9,2
"2024-10-16","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",9,1
"2024-10-16","India","(not set)",8,1
"2024-10-16","United States","(not set)",6,4
"2024-10-16","Mexico","com.psafe.msuite.ultra_12mo_59.90",4,1
"2024-10-16","Angola","(not set)",2,1
"2024-10-16","Brazil","0.0",1,1
"2024-10-16","Brazil","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-16","Indonesia","(not set)",1,1
"2024-10-16","Indonesia","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-16","United Kingdom","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-16","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-16","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-16","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-16","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-17","Brazil","(not set)",59,29
"2024-10-17","Brazil","com.psafe.msuite.ultra_12mo_59.90",56,10
"2024-10-17","United States","com.psafe.msuite.ultra_12mo_59.90",23,4
"2024-10-17","Brazil","com.psafe.msuite.ads_free_12mo_13.90",11,7
"2024-10-17","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",10,9
"2024-10-17","Brazil","com.psafe.msuite.adsfree_lto_12mo",9,9
"2024-10-17","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",9,2
"2024-10-17","United States","(not set)",8,1
"2024-10-17","Mexico","com.psafe.msuite.ultra_12mo_59.90",5,1
"2024-10-17","Bangladesh","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-17","Mexico","(not set)",3,2
"2024-10-17","United States","com.psafe.msuite.adsfree_lto_12mo",3,3
"2024-10-17","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-17","United States","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-17","Bangladesh","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-17","Iran","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-18","United States","com.psafe.msuite.pro_lto_12mo_39.90",361,2
"2024-10-18","Brazil","(not set)",67,37
"2024-10-18","Brazil","com.psafe.msuite.ultra_12mo_59.90",31,9
"2024-10-18","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",13,1
"2024-10-18","Brazil","com.psafe.msuite.ads_free_12mo_13.90",11,8
"2024-10-18","Bangladesh","(not set)",8,1
"2024-10-18","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",6,6
"2024-10-18","Brazil","com.psafe.msuite.adsfree_lto_12mo",5,5
"2024-10-18","Colombia","(not set)",2,1
"2024-10-18","United States","(not set)",2,1
"2024-10-18","United States","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-18","Iran","(not set)",1,1
"2024-10-18","Nepal","(not set)",1,1
"2024-10-18","Romania","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-18","United States","0.0",1,1
"2024-10-19","United States","com.psafe.msuite.pro_lto_12mo_39.90",383,2
"2024-10-19","Brazil","(not set)",67,34
"2024-10-19","Brazil","com.psafe.msuite.ultra_12mo_59.90",22,6
"2024-10-19","United States","(not set)",20,5
"2024-10-19","United States","com.psafe.msuite.ultra_12mo_59.90",20,2
"2024-10-19","Brazil","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",17,1
"2024-10-19","Nigeria","(not set)",12,1
"2024-10-19","Brazil","com.psafe.msuite.ads_free_12mo_13.90",9,7
"2024-10-19","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",9,9
"2024-10-19","Brazil","com.psafe.msuite.adsfree_lto_12mo",8,8
"2024-10-19","Colombia","(not set)",7,1
"2024-10-19","Egypt","(not set)",7,1
"2024-10-19","Saudi Arabia","(not set)",7,1
"2024-10-19","Morocco","(not set)",2,1
"2024-10-19","United Arab Emirates","(not set)",2,1
"2024-10-19","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-19","Zambia","(not set)",1,1
"2024-10-19","Zambia","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-20","Brazil","(not set)",62,30
"2024-10-20","Brazil","com.psafe.msuite.ultra_12mo_59.90",48,14
"2024-10-20","Brazil","com.psafe.msuite.adsfree_lto_12mo",17,17
"2024-10-20","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",17,16
"2024-10-20","Brazil","com.psafe.msuite.ads_free_12mo_13.90",9,6
"2024-10-20","Honduras","(not set)",9,1
"2024-10-20","United States","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-10-20","United States","(not set)",6,4
"2024-10-20","Bangladesh","(not set)",2,1
"2024-10-20","Brazil","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-20","Kenya","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-20","United Kingdom","(not set)",2,1
"2024-10-20","Nigeria","(not set)",1,1
"2024-10-21","Brazil","(not set)",70,36
"2024-10-21","Brazil","com.psafe.msuite.ultra_12mo_59.90",35,10
"2024-10-21","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",18,18
"2024-10-21","Brazil","com.psafe.msuite.ads_free_12mo_13.90",13,11
"2024-10-21","Bangladesh","(not set)",11,2
"2024-10-21","Brazil","com.psafe.msuite.adsfree_lto_12mo",11,11
"2024-10-21","United States","com.psafe.msuite.adsfree_lto_12mo",3,2
"2024-10-21","United States","com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-21","United States","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-21","Canada","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-21","Mexico","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-21","South Africa","(not set)",1,1
"2024-10-21","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-22","Brazil","(not set)",96,35
"2024-10-22","Brazil","com.psafe.msuite.adsfree_lto_12mo",15,14
"2024-10-22","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",15,13
"2024-10-22","Brazil","com.psafe.msuite.ads_free_12mo_13.90",10,7
"2024-10-22","United States","com.psafe.msuite.pro_lto_12mo_39.90",10,1
"2024-10-22","United Kingdom","(not set)",9,1
"2024-10-22","Algeria","(not set)",8,1
"2024-10-22","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,3
"2024-10-22","United States","(not set)",5,4
"2024-10-22","United States","com.psafe.msuite.ads_free_12mo_13.90",4,3
"2024-10-22","United States","com.psafe.msuite.pro_12mo_49.90",2,1
"2024-10-22","Brazil","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-22","Mexico","(not set)",1,1
"2024-10-22","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-22","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-23","Brazil","(not set)",121,38
"2024-10-23","Brazil","com.psafe.msuite.ultra_12mo_59.90",19,7
"2024-10-23","Brazil","com.psafe.msuite.ads_free_12mo_13.90",14,9
"2024-10-23","Brazil","com.psafe.msuite.adsfree_lto_12mo",12,10
"2024-10-23","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",9,9
"2024-10-23","United States","com.psafe.msuite.ultra_12mo_59.90",9,1
"2024-10-23","United States","(not set)",4,3
"2024-10-23","Bangladesh","(not set)",2,1
"2024-10-23","Indonesia","(not set)",1,1
"2024-10-23","Pakistan","(not set)",1,1
"2024-10-23","Sweden","(not set)",1,1
"2024-10-23","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-23","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-23","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-24","Brazil","(not set)",101,37
"2024-10-24","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",26,9
"2024-10-24","Brazil","com.psafe.msuite.adsfree_lto_12mo",14,14
"2024-10-24","Brazil","com.psafe.msuite.ultra_12mo_59.90",14,8
"2024-10-24","Brazil","com.psafe.msuite.ads_free_12mo_13.90",13,10
"2024-10-24","Egypt","(not set)",7,1
"2024-10-24","United States","(not set)",4,3
"2024-10-24","Egypt","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-24","Nigeria","(not set)",2,1
"2024-10-24","Brazil","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-24","Canada","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-24","Mexico","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-24","United States","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-24","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-24","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-25","Brazil","(not set)",55,27
"2024-10-25","Brazil","com.psafe.msuite.ultra_12mo_59.90",40,8
"2024-10-25","Brazil","com.psafe.msuite.adsfree_lto_12mo",14,14
"2024-10-25","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",14,14
"2024-10-25","United States","(not set)",10,4
"2024-10-25","Brazil","com.psafe.msuite.ads_free_12mo_13.90",8,6
"2024-10-25","Bangladesh","(not set)",6,2
"2024-10-25","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",5,1
"2024-10-25","Mexico","(not set)",3,2
"2024-10-25","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-25","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-25","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-26","Brazil","(not set)",62,26
"2024-10-26","Brazil","com.psafe.msuite.ultra_12mo_59.90",44,10
"2024-10-26","Brazil","com.psafe.msuite.ads_free_12mo_13.90",18,12
"2024-10-26","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",11,10
"2024-10-26","Brazil","com.psafe.msuite.adsfree_lto_12mo",6,6
"2024-10-26","India","(not set)",3,1
"2024-10-26","United States","(not set)",3,2
"2024-10-26","Sweden","(not set)",2,1
"2024-10-26","Argentina","(not set)",1,1
"2024-10-26","Myanmar (Burma)","(not set)",1,1
"2024-10-26","Myanmar (Burma)","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-26","Peru","(not set)",1,1
