Data,Pais,SKU,ContagemDeEventos,TotalDeUsuarios
"2024-10-01","Brazil","com.psafe.msuite.ultra_12mo_59.90",61,11
"2024-10-01","Brazil","com.psafe.msuite.ads_free_12mo_13.90",52,9
"2024-10-01","United States","com.psafe.msuite.ultra_12mo_59.90",21,1
"2024-10-01","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-10-01","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",4,1
"2024-10-01","Brazil","com.psafe.msuite.pro_1mo_3.90",2,1
"2024-10-01","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-01","Mexico","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-02","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",100,2
"2024-10-02","Brazil","com.psafe.msuite.ultra_12mo_59.90",13,2
"2024-10-02","Brazil","com.psafe.msuite.ads_free_12mo_13.90",12,5
"2024-10-02","United States","com.psafe.msuite.ultra_12mo_59.90",12,1
"2024-10-02","Canada","com.psafe.msuite.ultra_12mo_59.90",10,1
"2024-10-02","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",8,1
"2024-10-02","Brazil","com.psafe.msuite.ultra_1mo_16.90",3,2
"2024-10-03","Brazil","com.psafe.msuite.ultra_12mo_59.90",57,7
"2024-10-03","Brazil","com.psafe.msuite.ads_free_12mo_13.90",25,5
"2024-10-03","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-03","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",3,1
"2024-10-03","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",3,1
"2024-10-03","Algeria","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-03","Brazil","com.psafe.msuite.pro_1mo_3.90",2,1
"2024-10-03","United States","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-04","Brazil","com.psafe.msuite.ultra_12mo_59.90",44,9
"2024-10-04","Brazil","com.psafe.msuite.ads_free_12mo_13.90",25,5
"2024-10-04","United States","com.psafe.msuite.ultra_12mo_59.90",11,1
"2024-10-04","Iran","com.psafe.msuite.ads_free_12mo",5,1
"2024-10-04","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-10-04","Peru","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-05","Brazil","com.psafe.msuite.ads_free_12mo_13.90",22,5
"2024-10-05","Brazil","com.psafe.msuite.ultra_12mo_59.90",19,2
"2024-10-05","Egypt","com.psafe.msuite.ultra_12mo_59.90",6,1
"2024-10-05","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",2,1
"2024-10-06","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",29,3
"2024-10-06","United States","com.psafe.msuite.adsfree_lto_12mo",14,1
"2024-10-06","Brazil","com.psafe.msuite.ads_free_12mo_13.90",11,4
"2024-10-06","Brazil","com.psafe.msuite.ultra_12mo_59.90",8,3
"2024-10-06","Ethiopia","com.psafe.msuite.ads_free_12mo_13.90",8,1
"2024-10-06","United States","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-07","Iran","com.psafe.msuite.ads_free_12mo",13,1
"2024-10-07","Brazil","com.psafe.msuite.ultra_12mo_59.90",12,3
"2024-10-07","United States","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-07","Brazil","com.psafe.msuite.ads_free_12mo_13.90",7,1
"2024-10-07","Bangladesh","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-07","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-08","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",25,1
"2024-10-08","Brazil","com.psafe.msuite.ads_free_12mo_13.90",21,4
"2024-10-08","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,2
"2024-10-08","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-09","Brazil","com.psafe.msuite.ads_free_12mo_13.90",84,4
"2024-10-09","Brazil","com.psafe.msuite.ultra_12mo_59.90",61,6
"2024-10-09","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",25,1
"2024-10-09","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",10,2
"2024-10-09","Bangladesh","com.psafe.msuite.ads_free_12mo_13.90",3,1
"2024-10-09","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-10-09","Iran","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-10","Brazil","com.psafe.msuite.ads_free_12mo_13.90",26,6
"2024-10-10","Brazil","com.psafe.msuite.ultra_12mo_59.90",20,4
"2024-10-10","United States","com.psafe.msuite.pro_lto_12mo_39.90",13,1
"2024-10-10","China","com.psafe.msuite.ultra_12mo_59.90",10,1
"2024-10-10","Hong Kong","com.psafe.msuite.ultra_12mo_59.90",9,1
"2024-10-10","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",6,2
"2024-10-10","Brazil","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-11","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",67,5
"2024-10-11","Brazil","com.psafe.msuite.ultra_12mo_59.90",31,5
"2024-10-11","China","com.psafe.msuite.ultra_12mo_59.90",11,1
"2024-10-11","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",9,1
"2024-10-11","Brazil","com.psafe.msuite.ads_free_12mo_13.90",8,4
"2024-10-11","Brazil","com.psafe.msuite.adsfree_lto_12mo",3,2
"2024-10-11","Iran","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-11","Libya","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-12","Brazil","com.psafe.msuite.ads_free_12mo_13.90",16,5
"2024-10-12","Brazil","com.psafe.msuite.ultra_12mo",12,1
"2024-10-12","Brazil","com.psafe.msuite.ultra_12mo_59.90",12,3
"2024-10-12","Brazil","com.psafe.msuite.pro_1mo_3.90",9,1
"2024-10-12","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",3,1
"2024-10-12","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-12","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-13","Brazil","com.psafe.msuite.ads_free_12mo_13.90",38,8
"2024-10-13","Brazil","com.psafe.msuite.ultra_12mo_59.90",24,4
"2024-10-13","France","com.psafe.msuite.ultra_12mo_59.90",9,1
"2024-10-13","Egypt","com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-13","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-10-13","Indonesia","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-13","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-13","Egypt","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-14","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",50,1
"2024-10-14","Brazil","com.psafe.msuite.ads_free_12mo_13.90",26,4
"2024-10-14","Brazil","com.psafe.msuite.ultra_1mo_16.90",10,1
"2024-10-14","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-10-14","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,2
"2024-10-14","Iran","com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-14","United States","com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-15","Brazil","com.psafe.msuite.ultra_12mo_59.90",59,7
"2024-10-15","Brazil","com.psafe.msuite.ads_free_12mo_13.90",19,2
"2024-10-15","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",3,2
"2024-10-15","Iran","com.psafe.msuite.pro_12mo_49.90",2,1
"2024-10-15","Pakistan","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-10-15","United States","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-15","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-15","France","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-15","Singapore","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-16","Brazil","com.psafe.msuite.ultra_12mo_59.90",34,6
"2024-10-16","Brazil","com.psafe.msuite.ads_free_12mo_13.90",11,4
"2024-10-16","Angola","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-16","Brazil","com.psafe.msuite.pro_1mo_3.90",2,1
"2024-10-16","Mexico","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-16","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-16","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-17","Brazil","com.psafe.msuite.ads_free_12mo_13.90",18,3
"2024-10-17","Brazil","com.psafe.msuite.ultra_12mo_59.90",8,3
"2024-10-17","United States","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-10-17","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-17","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",2,1
"2024-10-17","Bangladesh","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-18","Brazil","com.psafe.msuite.ultra_12mo_59.90",38,5
"2024-10-18","Brazil","com.psafe.msuite.ads_free_12mo_13.90",23,3
"2024-10-18","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",12,1
"2024-10-18","Brazil","com.psafe.msuite.pro_1mo_3.90",2,1
"2024-10-19","Nigeria","com.psafe.msuite.pro_3day_trial_12mo49.9",42,1
"2024-10-19","Brazil","com.psafe.msuite.ads_free_12mo_13.90",40,11
"2024-10-19","Brazil","com.psafe.msuite.ultra_12mo_59.90",20,4
"2024-10-19","Nigeria","com.psafe.msuite.pro_1mo_3.90",15,1
"2024-10-19","Brazil","com.psafe.msuite.pro_12mo_49.90",3,1
"2024-10-19","Brazil","com.psafe.msuite.adsfree_lto_12mo",2,1
"2024-10-19","United Arab Emirates","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-19","Brazil","(not set)",1,1
"2024-10-19","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-10-20","Brazil","com.psafe.msuite.pro_1mo_3.90",32,1
"2024-10-20","Brazil","com.psafe.msuite.ultra_12mo_59.90",24,4
"2024-10-20","Brazil","com.psafe.msuite.ultra_1mo_16.90",23,2
"2024-10-20","Brazil","com.psafe.msuite.ads_free_12mo_13.90",14,5
"2024-10-20","Egypt","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-20","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-20","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-20","India","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-21","Brazil","com.psafe.msuite.ultra_12mo_59.90",37,7
"2024-10-21","Brazil","com.psafe.msuite.ultra_1mo_16.90",8,1
"2024-10-21","Brazil","com.psafe.msuite.ads_free_12mo_13.90",5,3
"2024-10-21","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",5,1
"2024-10-21","Indonesia","com.psafe.msuite.pro_1mo_3.90",2,1
"2024-10-21","South Africa","com.psafe.msuite.pro_1mo_3.90",1,1
"2024-10-22","Brazil","com.psafe.msuite.ads_free_12mo_13.90",32,5
"2024-10-22","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",25,1
"2024-10-22","Brazil","com.psafe.msuite.ultra_12mo_59.90",14,2
"2024-10-22","Brazil","com.psafe.msuite.ultra_1mo_16.90",11,1
"2024-10-22","Brazil","com.psafe.msuite.pro_12mo_49.90",9,1
"2024-10-23","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",86,3
"2024-10-23","Philippines","com.psafe.msuite.pro_1mo_3.90",21,1
"2024-10-23","Brazil","com.psafe.msuite.ads_free_12mo_13.90",15,6
"2024-10-23","Brazil","com.psafe.msuite.ultra_12mo_59.90",10,2
"2024-10-23","United States","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-10-23","Brazil","com.psafe.msuite.adsfree_lto_12mo",6,1
"2024-10-23","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-24","Brazil","com.psafe.msuite.ads_free_12mo_13.90",44,12
"2024-10-24","Brazil","com.psafe.msuite.ultra_1mo_16.90",16,2
"2024-10-24","Paraguay","com.psafe.msuite.pro_3day_trial_12mo49.9",10,1
"2024-10-24","United States","com.psafe.msuite.ultra_12mo_59.90",10,2
"2024-10-24","Brazil","com.psafe.msuite.ultra_12mo_59.90",9,4
"2024-10-24","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-24","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-25","Brazil","com.psafe.msuite.ultra_12mo_59.90",26,4
"2024-10-25","Brazil","com.psafe.msuite.ads_free_12mo_13.90",22,4
"2024-10-25","Belgium","com.psafe.msuite.pro_3day_trial_12mo49.9",13,1
"2024-10-25","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-25","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-10-26","Brazil","com.psafe.msuite.ads_free_12mo_13.90",47,6
"2024-10-26","Brazil","com.psafe.msuite.ultra_12mo_59.90",30,6
"2024-10-26","Brazil","com.psafe.msuite.adsfree_lto_12mo",7,1
"2024-10-26","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",7,1
"2024-10-26","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-10-26","Yemen","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-27","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",70,1
"2024-10-27","Brazil","com.psafe.msuite.ads_free_12mo_13.90",19,3
"2024-10-27","Brazil","com.psafe.msuite.pro_1mo_3.90",12,2
"2024-10-27","Brazil","com.psafe.msuite.ultra_12mo_59.90",8,2
"2024-10-27","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",3,2
"2024-10-27","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,1
"2024-10-27","Yemen","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-10-27","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-10-27","South Africa","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-28","Brazil","com.psafe.msuite.ads_free_12mo_13.90",16,6
"2024-10-28","Brazil","com.psafe.msuite.ultra_12mo_59.90",8,2
"2024-10-28","Iran","com.psafe.msuite.ads_free_12mo",3,1
"2024-10-28","Ghana","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-10-29","Brazil","com.psafe.msuite.ads_free_12mo_13.90",38,5
"2024-10-29","Brazil","com.psafe.msuite.ultra_12mo_59.90",12,3
"2024-10-29","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-10-29","Peru","com.psafe.msuite.pro_3day_trial_12mo49.9",5,1
"2024-10-29","France","com.psafe.msuite.pro_12mo_49.90",3,1
"2024-10-29","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,1
"2024-10-29","Egypt","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-30","Brazil","com.psafe.msuite.ultra_12mo_59.90",51,10
"2024-10-30","Brazil","com.psafe.msuite.ads_free_12mo_13.90",28,6
"2024-10-30","United States","com.psafe.msuite.ultra_12mo_59.90",16,2
"2024-10-30","United Arab Emirates","com.psafe.msuite.ultra_12mo_59.90",11,1
"2024-10-31","Brazil","com.psafe.msuite.ads_free_12mo_13.90",111,10
"2024-10-31","Brazil","com.psafe.msuite.ultra_12mo_59.90",22,2
"2024-10-31","United States","com.psafe.msuite.ultra_12mo_59.90",20,1
"2024-10-31","Iran","com.psafe.msuite.ultra_12mo_59.90",13,1
"2024-10-31","Brazil","com.psafe.msuite.ultra_1mo_16.90",11,1
"2024-10-31","United States","com.psafe.msuite.ads_free_12mo_13.90",3,1
"2024-10-31","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",2,1
"2024-10-31","Bangladesh","com.psafe.msuite.ads_free_12mo",1,1
"2024-11-01","Brazil","com.psafe.msuite.ultra_12mo_59.90",63,12
"2024-11-01","Brazil","com.psafe.msuite.ads_free_12mo_13.90",8,5
"2024-11-01","United States","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-11-01","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-11-01","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2024-11-01","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2024-11-02","Brazil","com.psafe.msuite.ultra_12mo_59.90",86,13
"2024-11-02","Brazil","com.psafe.msuite.ads_free_12mo_13.90",34,5
"2024-11-02","Brazil","com.psafe.msuite.ultra_1mo_16.90",21,4
"2024-11-02","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-02","Mexico","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-02","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",6,1
"2024-11-02","Iran","com.psafe.msuite.pro_3day_trial_12mo49.9",3,1
"2024-11-02","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-11-03","Brazil","com.psafe.msuite.ads_free_12mo_13.90",89,11
"2024-11-03","Brazil","com.psafe.msuite.ultra_12mo_59.90",54,8
"2024-11-03","Brazil","com.psafe.msuite.adsfree_lto_12mo",13,1
"2024-11-03","Algeria","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-03","Brazil","com.psafe.msuite.ultra_1mo_16.90",3,2
"2024-11-04","Brazil","com.psafe.msuite.ultra_12mo_59.90",50,8
"2024-11-04","Iran","com.psafe.msuite.ultra_12mo_59.90",10,1
"2024-11-04","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",9,1
"2024-11-04","Ghana","com.psafe.msuite.pro_3day_trial_12mo49.9",9,1
"2024-11-04","Egypt","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-11-04","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-04","United States","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-04","Brazil","com.psafe.msuite.ads_free_12mo_13.90",5,4
"2024-11-04","Mozambique","com.psafe.msuite.ultra_12mo_59.90",4,1
"2024-11-04","Mozambique","com.psafe.msuite.ads_free_12mo_13.90",3,1
"2024-11-04","Egypt","com.psafe.msuite.pro_lto_12mo_39.90",2,1
"2024-11-04","Mozambique","com.psafe.msuite.ultra_1mo_16.90",2,1
"2024-11-04","United Kingdom","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-11-04","United States","com.psafe.msuite.pro_lto_12mo_39.90",2,1
"2024-11-05","Brazil","com.psafe.msuite.ultra_12mo_59.90",49,6
"2024-11-05","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",17,3
"2024-11-05","Brazil","com.psafe.msuite.ultra_1mo_16.90",9,1
"2024-11-05","United States","com.psafe.msuite.ultra_1mo_16.90",9,1
"2024-11-05","Brazil","com.psafe.msuite.ads_free_12mo_13.90",7,5
"2024-11-05","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",7,1
"2024-11-05","United States","com.psafe.msuite.ultra_12mo_59.90",6,1
"2024-11-05","Mexico","com.psafe.msuite.pro_3day_trial_12mo49.9",4,1
"2024-11-05","Mexico","com.psafe.msuite.pro_1mo_3.90",1,1
"2024-11-06","Brazil","com.psafe.msuite.ultra_12mo_59.90",74,9
"2024-11-06","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",29,2
"2024-11-06","Philippines","com.psafe.msuite.ultra_12mo_59.90",25,1
"2024-11-06","Brazil","com.psafe.msuite.ads_free_12mo_13.90",24,4
"2024-11-06","Philippines","com.psafe.msuite.pro_3day_trial_12mo49.9",12,1
"2024-11-06","Algeria","com.psafe.msuite.ultra_12mo_59.90",11,1
"2024-11-06","Philippines","com.psafe.msuite.ads_free_12mo_13.90",11,1
"2024-11-06","Philippines","com.psafe.msuite.pro_1mo_3.90",8,1
"2024-11-06","Indonesia","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-06","Philippines","com.psafe.msuite.ultra_1mo_16.90",7,1
"2024-11-06","United States","com.psafe.msuite.ultra_1mo_16.90",2,1
"2024-11-06","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2024-11-06","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-11-07","Brazil","com.psafe.msuite.ads_free_12mo_13.90",61,7
"2024-11-07","Brazil","com.psafe.msuite.ultra_12mo_59.90",20,1
"2024-11-07","Brazil","com.psafe.msuite.adsfree_lto_12mo",15,2
"2024-11-07","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",13,1
"2024-11-07","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",11,3
"2024-11-07","Türkiye","com.psafe.msuite.ultra_12mo_59.90",8,1
"2024-11-07","Egypt","com.psafe.msuite.pro_3day_trial_12mo49.9",3,1
"2024-11-07","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,1
"2024-11-07","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-11-08","Brazil","com.psafe.msuite.ads_free_12mo_13.90",308,7
"2024-11-08","Brazil","com.psafe.msuite.ultra_12mo_59.90",18,2
"2024-11-08","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",7,1
"2024-11-08","Bangladesh","com.psafe.msuite.ultra_12mo",1,1
"2024-11-08","Nigeria","com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-11-08","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-11-09","United States","com.psafe.msuite.adsfree_lto_12mo",150,1
"2024-11-09","United States","com.psafe.msuite.pro_lto_12mo_39.90",111,1
"2024-11-09","Brazil","com.psafe.msuite.ultra_12mo_59.90",52,10
"2024-11-09","Brazil","com.psafe.msuite.ads_free_12mo_13.90",18,8
"2024-11-09","Morocco","com.psafe.msuite.pro_1mo_3.90",10,1
"2024-11-09","United States","com.psafe.msuite.ultra_12mo_59.90",6,1
"2024-11-09","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",3,1
"2024-11-09","Brazil","com.psafe.msuite.ultra_1mo_16.90",3,2
"2024-11-09","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-11-10","Brazil","com.psafe.msuite.ads_free_12mo_13.90",161,6
"2024-11-10","Brazil","com.psafe.msuite.ultra_12mo_59.90",80,11
"2024-11-10","Mexico","com.psafe.msuite.ultra_12mo_59.90",6,1
"2024-11-10","Angola","com.psafe.msuite.ads_free_12mo_13.90",3,1
"2024-11-10","Yemen","com.psafe.msuite.ads_free_12mo_13.90",2,1
"2024-11-10","France","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-11-11","Brazil","com.psafe.msuite.ultra_12mo_59.90",78,11
"2024-11-11","Brazil","com.psafe.msuite.ads_free_12mo_13.90",52,4
"2024-11-11","United States","com.psafe.msuite.ultra_12mo_59.90",29,1
"2024-11-11","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",12,2
"2024-11-11","Brazil","com.psafe.msuite.ultra_1mo_16.90",12,2
"2024-11-11","Brazil","com.psafe.msuite.adsfree_lto_12mo",7,1
"2024-11-11","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",5,1
"2024-11-11","Egypt","com.psafe.msuite.ultra_12mo_59.90",5,1
"2024-11-11","Angola","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-11-11","Egypt","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-11-12","Brazil","(not set)",77,1
"2024-11-12","Brazil","com.psafe.msuite.ads_free_12mo_13.90",62,9
"2024-11-12","Brazil","com.psafe.msuite.ultra_12mo_59.90",24,3
"2024-11-12","Egypt","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-11-13","Brazil","com.psafe.msuite.ads_free_12mo_13.90",100,3
"2024-11-13","Brazil","com.psafe.msuite.ultra_12mo_59.90",41,9
"2024-11-13","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",6,1
"2024-11-14","Brazil","com.psafe.msuite.ultra_12mo_59.90",47,11
"2024-11-14","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",13,3
"2024-11-14","Egypt","com.psafe.msuite.ultra_1mo_16.90",13,1
"2024-11-14","Saudi Arabia","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-14","Brazil","com.psafe.msuite.adsfree_lto_12mo",6,1
"2024-11-14","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2024-11-14","Nigeria","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-11-15","Brazil","com.psafe.msuite.ads_free_12mo_13.90",68,12
"2024-11-15","Brazil","com.psafe.msuite.ultra_12mo_59.90",61,9
"2024-11-15","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",6,1
"2024-11-15","Indonesia","com.psafe.msuite.ultra_12mo_59.90",6,1
"2024-11-15","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",2,1
"2024-11-15","Mexico","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-11-16","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",110,5
"2024-11-16","Brazil","com.psafe.msuite.ultra_12mo_59.90",29,6
"2024-11-16","Brazil","com.psafe.msuite.ads_free_12mo_13.90",24,5
"2024-11-16","Brazil","com.psafe.msuite.ultra_1mo_16.90",8,2
"2024-11-16","Bangladesh","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-16","Iran","com.psafe.msuite.pro_1mo_3.90",7,1
"2024-11-16","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",3,1
"2024-11-17","Brazil","com.psafe.msuite.ads_free_12mo_13.90",51,5
"2024-11-17","Brazil","com.psafe.msuite.ultra_12mo_59.90",29,8
"2024-11-17","Brazil","com.psafe.msuite.pro_12mo_49.90",10,1
"2024-11-17","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",6,1
"2024-11-18","Brazil","com.psafe.msuite.ads_free_12mo_13.90",39,5
"2024-11-18","Brazil","com.psafe.msuite.ultra_12mo_59.90",28,6
"2024-11-19","Brazil","com.psafe.msuite.ultra_12mo_59.90",32,4
"2024-11-19","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",13,1
"2024-11-19","Brazil","com.psafe.msuite.ads_free_12mo_13.90",10,6
"2024-11-19","Saudi Arabia","com.psafe.msuite.ultra_12mo_59.90",10,1
"2024-11-19","Bangladesh","com.psafe.msuite.ultra_1mo_16.90",2,1
"2024-11-19","Brazil","com.psafe.msuite.adsfree_lto_12mo",2,1
"2024-11-20","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",44,2
"2024-11-20","Brazil","com.psafe.msuite.ultra_12mo_59.90",23,6
"2024-11-20","Brazil","com.psafe.msuite.ads_free_12mo_13.90",19,4
"2024-11-20","Morocco","com.psafe.msuite.ultra_12mo_59.90",7,1
"2024-11-20","Iran","com.psafe.msuite.ads_free_12mo",6,1
"2024-11-20","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",2,1
"2024-11-21","Brazil","com.psafe.msuite.ultra_12mo_59.90",49,9
"2024-11-21","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",23,2
"2024-11-21","Brazil","com.psafe.msuite.ads_free_12mo_13.90",15,4
"2024-11-21","United States","com.psafe.msuite.pro_12mo_49.90",3,1
"2024-11-21","Algeria","com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-11-21","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-11-21","Luxembourg","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2024-11-22","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",36,4
"2024-11-22","Brazil","com.psafe.msuite.ultra_12mo_59.90",32,5
