Data,Pais,SKU,ContagemDeEventos,TotalDeUsuarios
"2025-07-31","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-07-31","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-07-31","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-01","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-08-01","Brazil","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-01","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-01","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-01","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-01","United States","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-08-02","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-02","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-02","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-08-02","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-02","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-08-02","United States","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-03","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-08-03","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-03","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-03","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-03","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-08-03","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-04","Brazil","com.psafe.msuite.ultra_12mo_59.90",9,9
"2025-08-04","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-08-04","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,1
"2025-08-04","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-08-04","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-04","Germany","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-04","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-05","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-05","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-08-05","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-05","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-08-06","Brazil","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-06","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-08-06","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-06","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-06","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-06","Canada","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-07","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-07","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-07","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",2,2
"2025-08-07","Egypt","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-08","Brazil","com.psafe.msuite.ultra_12mo_59.90",8,8
"2025-08-08","United States","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-08-08","Brazil","com.psafe.msuite.adsfree_lto_12mo",2,2
"2025-08-08","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,2
"2025-08-09","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-08-09","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-09","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-09","United States","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2025-08-09","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-10","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-08-10","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-10","Saudi Arabia","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-11","Brazil","com.psafe.msuite.ultra_12mo_59.90",8,8
"2025-08-11","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-11","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-11","Egypt","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-11","Thailand","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-11","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-08-11","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-12","Brazil","com.psafe.msuite.ultra_12mo_59.90",8,5
"2025-08-12","Brazil","com.psafe.msuite.ultra_1mo_16.90",5,1
"2025-08-12","Brazil","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-08-12","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-13","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-08-13","United States","com.psafe.msuite.pro_lto_12mo_39.90",2,2
"2025-08-13","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-13","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-13","United States","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-08-14","Brazil","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-14","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-14","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-14","United States","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-15","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-08-15","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-15","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-08-15","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-15","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-15","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-15","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-16","Brazil","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-16","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-16","Egypt","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-17","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-08-17","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-08-17","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-17","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-18","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-18","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-18","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-18","Indonesia","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-19","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-08-19","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-19","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-08-19","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-19","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-08-20","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-08-20","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-20","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-20","Egypt","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-20","United States","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-08-21","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-08-21","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-21","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-21","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-21","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-21","Canada","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-21","Indonesia","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-22","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-22","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-22","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-22","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-23","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-23","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-23","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-23","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-23","Egypt","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-23","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-24","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-24","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-24","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-24","Germany","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-24","Mexico","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-24","Mexico","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-25","Brazil","com.psafe.msuite.ultra_12mo_59.90",8,8
"2025-08-25","United States","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-08-25","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,2
"2025-08-25","Türkiye","com.psafe.msuite.ultra_12mo_59.90",2,1
"2025-08-25","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-08-25","Egypt","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-25","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-25","United States","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-08-26","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-08-26","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-26","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",2,2
"2025-08-26","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-26","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-26","Egypt","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-26","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-26","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-27","Brazil","com.psafe.msuite.ultra_12mo_59.90",6,6
"2025-08-27","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,2
"2025-08-27","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-08-27","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-27","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-27","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-08-28","Brazil","com.psafe.msuite.ultra_12mo_59.90",11,11
"2025-08-28","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-08-28","Brazil","com.psafe.msuite.adsfree_lto_12mo",2,2
"2025-08-28","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-28","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-08-29","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-08-29","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-08-29","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-08-29","Brazil","com.psafe.msuite.pro_1mo",1,1
"2025-08-29","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-08-29","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-29","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-08-30","Brazil","com.psafe.msuite.ultra_12mo_59.90",9,9
"2025-08-30","Brazil","com.psafe.msuite.ads_free_12mo_13.90",3,3
"2025-08-30","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-30","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-08-30","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-08-31","Brazil","com.psafe.msuite.ultra_12mo_59.90",6,6
"2025-08-31","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-08-31","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-08-31","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-01","Brazil","com.psafe.msuite.ultra_12mo_59.90",9,9
"2025-09-01","United States","com.psafe.msuite.ultra_12mo_59.90",6,6
"2025-09-01","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-01","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-01","Israel","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-02","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-02","Brazil","com.psafe.msuite.ultra_1mo_16.90",3,3
"2025-09-02","Brazil","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-02","Australia","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-02","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-02","United Kingdom","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-02","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-02","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-03","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-03","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-09-03","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-03","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-03","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-03","United Kingdom","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-04","Brazil","com.psafe.msuite.ultra_12mo_59.90",9,9
"2025-09-04","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-09-04","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-04","Brazil","com.psafe.msuite.ultra_1mo",1,1
"2025-09-04","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-04","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-04","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-05","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-09-05","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-05","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-05","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-06","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-06","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-09-06","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-06","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-09-06","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-06","United States","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-09-07","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-09-07","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",2,2
"2025-09-07","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-07","Singapore","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-07","United States","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-08","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-09-08","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-08","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-08","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-08","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-09","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-09-09","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,2
"2025-09-09","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-09","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-09","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-09","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-09","Mexico","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-09","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-10","Brazil","com.psafe.msuite.ultra_12mo_59.90",6,6
"2025-09-10","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-09-10","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-10","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-09-10","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-10","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-10","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-11","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-11","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-11","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-09-11","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-11","Egypt","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-11","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-11","Iraq","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-11","Oman","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-12","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-09-12","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-12","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-09-13","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-09-13","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-13","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-09-13","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-14","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-09-14","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-14","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-14","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-15","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-15","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-15","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-15","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-15","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-15","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-15","South Korea","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-15","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-16","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-16","Brazil","com.psafe.msuite.ultra_1mo_16.90",3,1
"2025-09-16","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-16","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-16","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-16","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-17","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-17","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-09-17","Brazil","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-18","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-18","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-18","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-19","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-09-19","Brazil","com.psafe.msuite.ultra_1mo_16.90",3,3
"2025-09-19","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-20","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-09-20","Brazil","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-20","United States","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-21","Brazil","com.psafe.msuite.ultra_12mo_59.90",9,9
"2025-09-21","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-21","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-21","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-22","Brazil","com.psafe.msuite.ultra_12mo_59.90",6,6
"2025-09-22","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-09-22","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",2,2
"2025-09-22","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-09-22","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-09-22","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-23","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-09-23","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-09-23","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-23","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-24","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-24","Brazil","com.psafe.msuite.ultra_1mo_16.90",3,3
"2025-09-24","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-24","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-25","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-25","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-09-25","Argentina","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-25","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-25","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-25","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-26","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-09-26","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-09-26","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",2,2
"2025-09-26","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-26","Brazil","com.psafe.msuite.pro_1mo_3.90",1,1
"2025-09-27","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-09-27","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-09-27","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-27","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-09-27","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-27","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-28","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-09-28","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-09-28","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-28","United States","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-09-28","United States","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-28","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-29","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-29","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-09-29","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-09-29","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-29","Germany","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-09-29","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-09-30","Brazil","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-09-30","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-09-30","Brazil","com.psafe.msuite.ads_free_12mo_13.90",3,3
"2025-09-30","Brazil","com.psafe.msuite.adsfree_lto_12mo",1,1
"2025-09-30","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-10-01","Brazil","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-10-01","Brazil","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-10-01","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-10-01","United States","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-10-02","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-10-02","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-10-02","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-10-02","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,2
"2025-10-02","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-10-03","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-10-03","Brazil","com.psafe.msuite.ultra_1mo_16.90",2,2
"2025-10-03","United States","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-10-03","United States","com.psafe.msuite.pro_lto_12mo_39.90",1,1
"2025-10-04","Brazil","com.psafe.msuite.ultra_12mo_59.90",9,8
"2025-10-04","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-10-05","Brazil","com.psafe.msuite.ultra_12mo_59.90",7,7
"2025-10-05","United States","com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-10-05","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-10-05","Brazil","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-10-05","United States","com.psafe.msuite.pro_3day_trial_12mo49.9",1,1
"2025-10-06","United States","com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-10-06","Brazil","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-10-06","Brazil","com.psafe.msuite.ads_free_12mo_13.90",1,1
"2025-10-06","Brazil","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-10-07","United States","com.psafe.msuite.ultra_12mo_59.90",3,3
"2025-10-07","Brazil","com.psafe.msuite.ads_free_12mo_13.90",2,2
"2025-10-07","Brazil","com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-10-07","Brazil","com.psafe.msuite.ads_free_12mo",1,1
"2025-10-07","Brazil","com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-10-07","Nigeria","com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-10-08","Brazil","com.psafe.msuite.ultra_12mo_59.90",6,6
"2025-10-08","Brazil","com.psafe.msuite.ultra_1mo_16.90",3,3
