Data,Pais,Tela,ContagemDeEventos,TotalDeUsuarios
"2025-03-09","Brazil","(not set)",46,9
"2025-03-09","United States","(not set)",29,2
"2025-03-09","Vietnam","(not set)",24,1
"2025-03-10","Brazil","(not set)",86,10
"2025-03-10","Brazil","plans_offer_annual_highlighted",6,1
"2025-03-11","Brazil","(not set)",80,11
"2025-03-11","Guinea-Bissau","(not set)",3,1
"2025-03-11","Brazil","adsfree_toggle_switch",1,1
"2025-03-11","Iran","(not set)",1,1
"2025-03-11","Pakistan","(not set)",1,1
"2025-03-12","Brazil","(not set)",25,5
"2025-03-12","United States","(not set)",2,1
"2025-03-12","Brazil","adsfree_toggle_switch",1,1
"2025-03-13","Brazil","(not set)",77,17
"2025-03-13","Angola","(not set)",2,1
"2025-03-14","Brazil","(not set)",61,11
"2025-03-15","Brazil","(not set)",63,11
"2025-03-15","Iran","(not set)",7,1
"2025-03-16","Brazil","(not set)",80,13
"2025-03-17","Brazil","(not set)",159,5
"2025-03-17","Canada","(not set)",6,1
"2025-03-17","Mexico","trial_white_animation_all_features",2,1
"2025-03-17","Mexico","breachreport_monitoring_ultra",1,1
"2025-03-18","Brazil","(not set)",29,7
"2025-03-18","Egypt","(not set)",7,1
"2025-03-18","Pakistan","(not set)",2,1
"2025-03-19","Brazil","(not set)",100,10
"2025-03-19","Malaysia","(not set)",29,2
"2025-03-19","Algeria","(not set)",10,1
"2025-03-19","United States","(not set)",8,1
"2025-03-19","Pakistan","(not set)",6,1
"2025-03-19","Brazil","adsfree_toggle_switch",1,1
"2025-03-20","Brazil","(not set)",68,12
"2025-03-20","United States","(not set)",6,1
"2025-03-21","Brazil","(not set)",47,7
"2025-03-21","United States","(not set)",7,1
"2025-03-21","Iran","(not set)",3,1
"2025-03-21","Malaysia","(not set)",2,1
"2025-03-21","Mozambique","(not set)",2,1
"2025-03-22","Brazil","(not set)",51,13
"2025-03-22","Iran","(not set)",2,1
"2025-03-22","Ireland","(not set)",2,1
"2025-03-23","Brazil","(not set)",10,3
"2025-03-23","Germany","(not set)",2,1
"2025-03-23","Madagascar","adsfree_toggle_switch",2,1
"2025-03-24","Brazil","(not set)",147,12
"2025-03-24","Bangladesh","(not set)",2,1
"2025-03-24","Malaysia","(not set)",2,1
"2025-03-24","Brazil","plans_offer_annual_highlighted",1,1
"2025-03-25","Brazil","(not set)",97,11
"2025-03-25","United States","(not set)",5,1
"2025-03-25","Bangladesh","(not set)",1,1
"2025-03-25","Japan","(not set)",1,1
"2025-03-25","Mexico","(not set)",1,1
"2025-03-26","Brazil","(not set)",65,9
"2025-03-26","Bangladesh","(not set)",4,1
"2025-03-27","Brazil","(not set)",91,12
"2025-03-27","Bangladesh","(not set)",8,1
"2025-03-27","Malaysia","(not set)",6,1
"2025-03-27","United States","(not set)",6,1
"2025-03-27","Brazil","trial_white_animation_all_features",1,1
"2025-03-28","Brazil","(not set)",17,4
"2025-03-28","Egypt","(not set)",7,1
"2025-03-28","Iran","(not set)",6,1
"2025-03-29","Brazil","(not set)",110,11
"2025-03-29","United States","(not set)",8,2
"2025-03-29","Saudi Arabia","(not set)",2,1
"2025-03-30","Brazil","(not set)",16,4
"2025-03-30","Yemen","(not set)",7,1
"2025-03-30","Egypt","(not set)",1,1
"2025-03-31","Brazil","(not set)",136,10
"2025-03-31","United States","(not set)",2,1
"2025-03-31","Egypt","(not set)",1,1
"2025-04-01","Brazil","(not set)",75,15
"2025-04-01","United States","(not set)",9,1
"2025-04-01","Saudi Arabia","(not set)",8,1
"2025-04-02","Brazil","(not set)",113,9
"2025-04-02","Jordan","(not set)",2,1
"2025-04-02","Yemen","adsfree_toggle_switch",1,1
"2025-04-03","Brazil","(not set)",99,7
"2025-04-03","Egypt","(not set)",22,1
"2025-04-03","Indonesia","(not set)",1,1
"2025-04-04","Brazil","(not set)",97,15
"2025-04-04","United States","(not set)",8,1
"2025-04-04","Algeria","(not set)",2,1
"2025-04-05","Brazil","(not set)",69,10
"2025-04-06","Brazil","(not set)",9,4
"2025-04-06","Bangladesh","adsfree_toggle_switch",2,1
"2025-04-07","Brazil","(not set)",93,15
"2025-04-07","Brazil","adsfree_toggle_switch",2,1
"2025-04-08","Brazil","(not set)",117,11
"2025-04-08","Egypt","trial_white_animation_all_features",9,1
"2025-04-08","Egypt","plans_offer_annual_highlighted",2,1
"2025-04-08","Nepal","(not set)",1,1
"2025-04-08","Türkiye","(not set)",1,1
"2025-04-09","Brazil","(not set)",70,10
"2025-04-09","United States","(not set)",21,3
"2025-04-09","Morocco","(not set)",20,1
"2025-04-09","Bangladesh","(not set)",8,1
"2025-04-09","Iran","(not set)",1,1
"2025-04-10","Brazil","(not set)",45,4
"2025-04-10","Syria","(not set)",11,1
"2025-04-10","United States","(not set)",8,1
"2025-04-10","India","trial_churner",3,1
"2025-04-10","Bangladesh","(not set)",2,1
"2025-04-10","India","adsfree_toggle_switch",2,1
"2025-04-10","Iran","(not set)",2,1
"2025-04-11","Brazil","(not set)",132,15
"2025-04-12","Brazil","(not set)",60,12
"2025-04-12","Indonesia","(not set)",8,3
"2025-04-12","Malaysia","(not set)",5,1
"2025-04-12","Philippines","(not set)",2,1
"2025-04-12","United States","(not set)",2,1
"2025-04-13","Brazil","(not set)",134,10
"2025-04-13","Malaysia","(not set)",10,1
"2025-04-13","Philippines","(not set)",5,1
"2025-04-13","Angola","(not set)",3,1
"2025-04-14","Brazil","(not set)",38,8
"2025-04-14","India","(not set)",6,1
"2025-04-15","Brazil","(not set)",67,9
"2025-04-15","Egypt","(not set)",2,1
"2025-04-15","Mexico","adsfree_toggle_switch",1,1
"2025-04-16","Brazil","(not set)",41,6
"2025-04-16","Saudi Arabia","(not set)",13,1
"2025-04-16","Iran","(not set)",10,1
"2025-04-16","Algeria","(not set)",9,1
"2025-04-16","Philippines","(not set)",4,1
"2025-04-16","Madagascar","(not set)",3,1
"2025-04-16","Nepal","(not set)",3,1
"2025-04-16","Brazil","plans_offer_annual_highlighted",1,1
"2025-04-17","Brazil","(not set)",50,11
"2025-04-17","Indonesia","(not set)",1,1
"2025-04-18","Brazil","(not set)",52,9
"2025-04-19","Brazil","(not set)",48,15
"2025-04-19","United States","(not set)",5,1
"2025-04-19","Yemen","(not set)",1,1
"2025-04-20","Brazil","(not set)",24,8
"2025-04-21","Brazil","(not set)",66,9
"2025-04-21","Indonesia","(not set)",1,1
"2025-04-22","Brazil","(not set)",27,6
"2025-04-22","United States","(not set)",9,1
"2025-04-23","Brazil","(not set)",48,10
"2025-04-23","Egypt","(not set)",5,1
"2025-04-23","Bangladesh","adsfree_toggle_switch",3,1
"2025-04-23","Ethiopia","(not set)",2,1
"2025-04-24","Brazil","(not set)",27,4
"2025-04-24","Dominican Republic","(not set)",7,1
"2025-04-24","Egypt","(not set)",2,1
"2025-04-24","Brazil","adsfree",1,1
"2025-04-24","Brazil","plans_offer_annual_highlighted",1,1
"2025-04-24","Brazil","trial_white_animation_all_features",1,1
"2025-04-25","Brazil","(not set)",79,10
"2025-04-25","United States","(not set)",22,1
"2025-04-25","India","(not set)",1,1
"2025-04-26","Brazil","(not set)",60,9
"2025-04-26","Paraguay","(not set)",7,1
"2025-04-26","United States","(not set)",7,1
"2025-04-26","Puerto Rico","(not set)",2,1
"2025-04-27","Brazil","(not set)",126,10
"2025-04-27","Mexico","(not set)",8,1
"2025-04-27","United States","(not set)",2,2
"2025-04-27","Bangladesh","(not set)",1,1
"2025-04-27","Brazil","adsfree_toggle_switch",1,1
"2025-04-27","Brazil","trial_white_animation_all_features",1,1
"2025-04-28","Brazil","(not set)",37,10
"2025-04-29","Brazil","(not set)",63,8
"2025-04-30","Brazil","(not set)",64,11
"2025-04-30","Spain","(not set)",6,1
"2025-05-01","Brazil","(not set)",28,8
"2025-05-01","United States","(not set)",17,2
"2025-05-01","Pakistan","(not set)",10,1
"2025-05-01","Bangladesh","(not set)",5,1
"2025-05-02","Brazil","(not set)",57,11
"2025-05-02","Algeria","(not set)",8,1
"2025-05-02","Bangladesh","(not set)",3,1
"2025-05-03","Brazil","(not set)",172,15
"2025-05-03","Iran","(not set)",9,1
"2025-05-03","United States","(not set)",6,1
"2025-05-04","Brazil","(not set)",70,9
"2025-05-04","United States","(not set)",10,2
"2025-05-04","Brazil","adsfree_toggle_switch",1,1
"2025-05-04","Mexico","(not set)",1,1
"2025-05-05","Brazil","(not set)",55,11
"2025-05-05","Iran","(not set)",3,1
"2025-05-05","Dominican Republic","(not set)",2,1
"2025-05-06","Brazil","(not set)",28,8
"2025-05-06","Pakistan","(not set)",7,1
"2025-05-07","Brazil","(not set)",58,7
"2025-05-08","Brazil","(not set)",59,13
"2025-05-08","United States","(not set)",6,2
"2025-05-09","El Salvador","(not set)",8,1
"2025-05-09","Brazil","(not set)",6,4
"2025-05-09","Nigeria","(not set)",2,1
"2025-05-10","Brazil","(not set)",49,9
"2025-05-10","India","(not set)",13,1
"2025-05-10","United Kingdom","(not set)",12,1
"2025-05-11","Brazil","(not set)",130,9
"2025-05-11","United States","(not set)",4,1
"2025-05-11","Colombia","(not set)",2,1
"2025-05-11","Mexico","(not set)",2,1
"2025-05-11","Indonesia","(not set)",1,1
"2025-05-12","Brazil","(not set)",41,8
"2025-05-12","United Kingdom","(not set)",5,1
"2025-05-13","Brazil","(not set)",22,9
"2025-05-13","United States","(not set)",6,1
"2025-05-13","Brazil","trial_white_animation_all_features",5,1
"2025-05-13","Brazil","plans_offer_annual_highlighted",4,1
"2025-05-14","Brazil","(not set)",41,11
"2025-05-15","Brazil","(not set)",49,9
"2025-05-15","United Kingdom","(not set)",12,1
"2025-05-15","Thailand","(not set)",5,1
"2025-05-15","Iran","(not set)",2,1
"2025-05-15","Argentina","(not set)",1,1
"2025-05-16","Brazil","(not set)",51,14
"2025-05-16","United States","(not set)",6,1
"2025-05-16","Algeria","(not set)",1,1
"2025-05-17","Brazil","(not set)",63,11
"2025-05-17","Iran","(not set)",16,1
"2025-05-18","Brazil","(not set)",78,15
"2025-05-19","Brazil","(not set)",34,11
"2025-05-19","Malaysia","(not set)",6,1
"2025-05-19","United States","(not set)",6,1
"2025-05-19","Myanmar (Burma)","(not set)",3,1
"2025-05-19","United States","trial_white_animation_all_features",3,1
"2025-05-19","United States","plans_offer_annual_highlighted",2,1
"2025-05-19","United States","adsfree",1,1
"2025-05-20","Brazil","(not set)",25,6
"2025-05-20","India","(not set)",7,1
"2025-05-20","United States","trial_white_animation_all_features",4,1
"2025-05-20","Myanmar (Burma)","(not set)",2,1
"2025-05-20","Philippines","(not set)",2,1
"2025-05-20","Nepal","(not set)",1,1
"2025-05-21","Brazil","(not set)",83,10
"2025-05-21","Vietnam","(not set)",6,1
"2025-05-21","Brazil","adsfree_toggle_switch",2,1
"2025-05-21","Brazil","trial_white_animation_all_features",2,1
"2025-05-21","Colombia","(not set)",1,1
"2025-05-22","Brazil","(not set)",20,6
"2025-05-22","United States","(not set)",12,2
"2025-05-22","Vietnam","(not set)",7,1
"2025-05-23","Brazil","(not set)",93,16
"2025-05-23","Jordan","(not set)",4,1
"2025-05-24","Brazil","(not set)",33,11
"2025-05-24","United States","(not set)",6,1
"2025-05-25","Brazil","(not set)",214,12
"2025-05-25","United States","(not set)",2,1
"2025-05-25","Brazil","adsfree_toggle_switch",1,1
"2025-05-26","Brazil","(not set)",57,12
"2025-05-26","India","(not set)",17,1
"2025-05-26","Yemen","(not set)",3,1
"2025-05-26","Brazil","plans_offer_annual_highlighted",2,1
"2025-05-27","Brazil","(not set)",28,6
"2025-05-27","United States","(not set)",9,2
"2025-05-27","Brazil","adsfree_toggle_switch",1,1
"2025-05-27","Brazil","plans_offer_annual_highlighted",1,1
"2025-05-27","Brazil","trial_white_animation_all_features",1,1
"2025-05-28","Brazil","(not set)",86,14
"2025-05-29","Brazil","(not set)",84,15
"2025-05-29","Brazil","trial_white_animation_all_features",2,1
"2025-05-30","Brazil","(not set)",47,9
"2025-05-31","Brazil","(not set)",47,7
"2025-05-31","Canada","(not set)",1,1
"2025-05-31","Indonesia","(not set)",1,1
"2025-06-01","United States","(not set)",17,2
"2025-06-01","Brazil","(not set)",10,7
"2025-06-01","Iran","(not set)",7,1
"2025-06-01","Tunisia","(not set)",3,1
"2025-06-02","Brazil","(not set)",37,8
"2025-06-02","Mozambique","(not set)",4,1
"2025-06-03","Brazil","(not set)",90,8
"2025-06-03","Iran","(not set)",8,1
"2025-06-03","Myanmar (Burma)","(not set)",5,1
"2025-06-03","Morocco","(not set)",3,1
"2025-06-04","Brazil","(not set)",86,5
"2025-06-04","Algeria","(not set)",6,1
"2025-06-04","Nigeria","(not set)",2,1
"2025-06-04","Tunisia","(not set)",2,1
"2025-06-04","Mexico","(not set)",1,1
"2025-06-05","Brazil","(not set)",53,7
"2025-06-05","United States","(not set)",7,1
"2025-06-05","Tunisia","(not set)",2,1
"2025-06-05","Brazil","plans_offer_annual_highlighted",1,1
"2025-06-05","Brazil","trial_white_animation_all_features",1,1
"2025-06-06","Brazil","(not set)",35,5
"2025-06-06","Brazil","bottom_timer_red",2,1
"2025-06-06","Egypt","(not set)",1,1
"2025-06-07","Brazil","(not set)",44,6
"2025-06-07","Brazil","trial_white_animation_all_features",8,1
"2025-06-07","France","(not set)",6,1
"2025-06-08","Brazil","(not set)",65,14
"2025-06-08","Egypt","(not set)",2,1
"2025-06-08","Brazil","adsfree_toggle_switch",1,1
"2025-06-08","Brazil","plans_offer_annual_highlighted",1,1
"2025-06-08","Iran","adsfree_toggle_switch",1,1
"2025-06-09","Brazil","(not set)",65,10
"2025-06-09","Iran","(not set)",10,2
"2025-06-09","United States","(not set)",7,1
"2025-06-09","Bangladesh","(not set)",2,1
"2025-06-09","Brazil","trial_white_animation_all_features",1,1
"2025-06-10","Brazil","(not set)",29,3
"2025-06-10","United States","(not set)",2,1
"2025-06-10","Brazil","adsfree_toggle_switch",1,1
"2025-06-11","Brazil","(not set)",28,5
"2025-06-11","United States","(not set)",21,3
"2025-06-11","Iran","(not set)",3,1
"2025-06-11","Bangladesh","(not set)",2,1
"2025-06-11","United Kingdom","(not set)",2,1
"2025-06-12","Brazil","(not set)",5,3
"2025-06-12","Brazil","plans_offer_annual_highlighted",2,1
"2025-06-13","Brazil","(not set)",29,6
"2025-06-13","Iran","(not set)",2,1
"2025-06-13","United States","(not set)",1,1
"2025-06-14","Brazil","(not set)",70,8
"2025-06-14","United States","(not set)",6,1
"2025-06-14","India","(not set)",2,1
"2025-06-14","Mexico","(not set)",2,1
"2025-06-15","Brazil","(not set)",39,10
"2025-06-15","Kazakhstan","(not set)",13,1
"2025-06-15","Bangladesh","(not set)",9,1
"2025-06-15","Iran","(not set)",8,1
"2025-06-15","United States","(not set)",8,1
"2025-06-15","United Kingdom","adsfree_toggle_switch",3,1
"2025-06-16","Brazil","(not set)",60,12
"2025-06-16","Bangladesh","(not set)",14,1
"2025-06-16","United Kingdom","(not set)",6,1
"2025-06-16","United States","(not set)",6,1
"2025-06-16","Iran","(not set)",2,1
"2025-06-17","Brazil","(not set)",13,5
"2025-06-17","Jordan","(not set)",8,1
"2025-06-17","South Korea","(not set)",6,1
"2025-06-17","United Kingdom","(not set)",6,1
"2025-06-17","Madagascar","(not set)",4,1
"2025-06-17","Iran","adsfree_toggle_switch",2,1
"2025-06-18","Brazil","(not set)",37,7
"2025-06-18","Dominican Republic","(not set)",2,1
"2025-06-18","United Kingdom","(not set)",2,1
"2025-06-19","Brazil","(not set)",24,5
"2025-06-19","India","(not set)",19,1
"2025-06-19","Morocco","(not set)",17,1
"2025-06-19","Dominican Republic","(not set)",5,1
"2025-06-19","Ukraine","(not set)",2,1
"2025-06-19","United States","(not set)",2,1
"2025-06-19","Iran","(not set)",1,1
"2025-06-20","Brazil","(not set)",33,7
"2025-06-20","Martinique","(not set)",7,1
"2025-06-20","United States","(not set)",6,2
"2025-06-20","Austria","adsfree_toggle_switch",2,1
"2025-06-20","Indonesia","(not set)",1,1
"2025-06-21","Brazil","(not set)",54,9
"2025-06-21","Dominican Republic","(not set)",6,1
"2025-06-21","United States","(not set)",6,1
"2025-06-22","United States","(not set)",26,1
"2025-06-22","Brazil","(not set)",21,4
"2025-06-22","Dominican Republic","(not set)",3,1
"2025-06-22","Iran","(not set)",2,1
"2025-06-22","Morocco","(not set)",2,1
"2025-06-22","Mexico","(not set)",1,1
"2025-06-23","Brazil","(not set)",42,8
"2025-06-23","Martinique","(not set)",6,1
"2025-06-23","Iran","adsfree_toggle_switch",3,2
"2025-06-23","Iran","(not set)",1,1
"2025-06-24","Brazil","(not set)",14,5
"2025-06-24","Saudi Arabia","(not set)",9,1
"2025-06-24","Egypt","(not set)",8,2
"2025-06-24","Bangladesh","(not set)",6,1
"2025-06-24","Türkiye","(not set)",6,1
"2025-06-24","Iran","adsfree_toggle_switch",5,2
"2025-06-24","United States","(not set)",4,2
"2025-06-24","India","(not set)",3,1
"2025-06-24","Iran","(not set)",3,1
"2025-06-25","Brazil","(not set)",31,7
"2025-06-25","Philippines","(not set)",7,1
"2025-06-25","United States","(not set)",6,1
"2025-06-25","Dominican Republic","(not set)",5,1
"2025-06-26","Brazil","(not set)",18,8
"2025-06-26","Iran","(not set)",8,1
"2025-06-27","Brazil","(not set)",31,9
"2025-06-27","Brazil","adsfree_toggle_switch",1,1
"2025-06-28","Brazil","(not set)",30,7
"2025-06-28","Bermuda","(not set)",6,1
"2025-06-28","Colombia","(not set)",5,1
"2025-06-28","United States","(not set)",2,1
"2025-06-28","Brazil","adsfree",1,1
"2025-06-29","Brazil","(not set)",22,4
"2025-06-29","Iran","(not set)",3,1
"2025-06-29","Argentina","(not set)",2,1
"2025-06-30","Brazil","(not set)",29,5
"2025-06-30","Brazil","plans_offer_annual_highlighted",2,1
"2025-06-30","Albania","trial_white_animation_all_features",1,1
"2025-06-30","Argentina","(not set)",1,1
"2025-07-01","Brazil","(not set)",42,11
"2025-07-01","United States","(not set)",19,4
"2025-07-02","Brazil","(not set)",18,5
"2025-07-02","United States","(not set)",7,1
"2025-07-02","India","trial_white_animation_all_features",3,1
"2025-07-03","United States","(not set)",18,2
"2025-07-03","Brazil","(not set)",16,5
"2025-07-03","India","(not set)",7,1
"2025-07-03","Iran","(not set)",3,1
"2025-07-04","Brazil","(not set)",81,8
"2025-07-04","Syria","(not set)",6,1
"2025-07-04","Bangladesh","(not set)",1,1
"2025-07-05","Brazil","(not set)",17,4
"2025-07-05","Iran","(not set)",3,2
"2025-07-06","Brazil","(not set)",41,7
"2025-07-06","United States","(not set)",10,1
"2025-07-06","Pakistan","(not set)",6,1
"2025-07-06","Yemen","(not set)",3,1
"2025-07-06","Iran","(not set)",1,1
"2025-07-07","Brazil","(not set)",8,2
"2025-07-07","Egypt","(not set)",7,1
"2025-07-07","Iran","(not set)",6,1
"2025-07-07","Marshall Islands","(not set)",5,1
"2025-07-08","Brazil","(not set)",30,7
"2025-07-08","Egypt","(not set)",2,1
"2025-07-09","Brazil","(not set)",39,7
"2025-07-09","Iran","(not set)",7,1
"2025-07-10","Brazil","(not set)",45,6
"2025-07-10","United States","(not set)",3,1
"2025-07-11","Brazil","(not set)",51,6
"2025-07-12","Brazil","(not set)",26,6
"2025-07-12","Brazil","adsfree_toggle_switch",1,1
"2025-07-13","Brazil","(not set)",392,4
"2025-07-13","Brazil","adsfree_toggle_switch",1,1
"2025-07-14","Brazil","(not set)",13,5
"2025-07-15","United States","(not set)",9,2
"2025-07-15","Brazil","(not set)",5,3
"2025-07-15","Nigeria","(not set)",3,1
"2025-07-16","Brazil","(not set)",15,5
"2025-07-16","United States","(not set)",4,2
"2025-07-16","Brazil","adsfree_toggle_switch",1,1
"2025-07-17","Brazil","(not set)",76,10
"2025-07-17","Iran","(not set)",5,1
"2025-07-17","United States","(not set)",5,1
"2025-07-17","Brazil","trial_white_animation_all_features",2,1
"2025-07-18","Brazil","(not set)",49,7
"2025-07-19","Brazil","(not set)",42,11
"2025-07-19","Pakistan","(not set)",25,1
"2025-07-19","Singapore","(not set)",6,1
"2025-07-19","Brazil","adsfree_toggle_switch",4,1
"2025-07-20","Brazil","(not set)",43,8
"2025-07-20","Pakistan","(not set)",32,1
"2025-07-20","United States","(not set)",10,2
"2025-07-20","Sudan","(not set)",3,1
"2025-07-20","Philippines","(not set)",1,1
"2025-07-21","Brazil","(not set)",60,11
"2025-07-21","Egypt","(not set)",5,1
"2025-07-22","Brazil","(not set)",52,9
"2025-07-22","Turkmenistan","(not set)",1,1
"2025-07-23","Brazil","(not set)",125,9
"2025-07-23","Brazil","plans_offer_annual_highlighted",1,1
"2025-07-23","United States","(not set)",1,1
"2025-07-24","Brazil","(not set)",45,7
"2025-07-24","Brazil","adsfree",1,1
"2025-07-25","Brazil","(not set)",33,9
"2025-07-25","Mexico","(not set)",3,1
"2025-07-25","Netherlands","(not set)",2,1
"2025-07-25","United States","(not set)",2,1
"2025-07-26","Brazil","(not set)",21,7
"2025-07-26","Bangladesh","(not set)",6,1
"2025-07-27","Brazil","(not set)",39,7
"2025-07-27","Brazil","bottom_timer_red",5,1
"2025-07-27","Burkina Faso","(not set)",2,1
"2025-07-28","Brazil","(not set)",54,10
"2025-07-28","United States","(not set)",19,2
"2025-07-28","Jordan","(not set)",5,1
"2025-07-28","Morocco","(not set)",5,1
"2025-07-29","Brazil","(not set)",31,8
"2025-07-29","United States","(not set)",8,1
"2025-07-30","Brazil","(not set)",39,9
"2025-07-31","Brazil","(not set)",12,5
"2025-07-31","United States","(not set)",5,1
"2025-07-31","Mexico","(not set)",2,1
"2025-08-01","Brazil","(not set)",35,8
"2025-08-01","Mexico","(not set)",13,1
"2025-08-01","United States","(not set)",2,1
"2025-08-01","Malaysia","(not set)",1,1
"2025-08-02","Brazil","(not set)",24,7
"2025-08-02","Algeria","(not set)",5,1
"2025-08-02","United States","adsfree_toggle_switch",4,1
"2025-08-03","United States","(not set)",20,2
"2025-08-03","Brazil","(not set)",18,5
"2025-08-03","Zimbabwe","(not set)",2,1
"2025-08-04","Brazil","(not set)",26,8
"2025-08-04","United States","(not set)",13,2
"2025-08-04","Iran","(not set)",11,1
"2025-08-04","Bangladesh","(not set)",2,1
"2025-08-05","Brazil","(not set)",24,8
"2025-08-06","Brazil","(not set)",38,6
"2025-08-07","Brazil","(not set)",13,3
"2025-08-07","Angola","(not set)",2,1
"2025-08-07","India","(not set)",1,1
"2025-08-08","Brazil","(not set)",59,8
"2025-08-08","Bangladesh","(not set)",6,1
"2025-08-08","United States","(not set)",6,1
"2025-08-08","Syria","(not set)",5,1
"2025-08-08","Mexico","(not set)",2,1
"2025-08-09","Brazil","(not set)",52,10
"2025-08-09","United States","(not set)",5,1
"2025-08-10","Brazil","(not set)",39,8
"2025-08-10","United States","(not set)",11,2
"2025-08-10","Brazil","trial",5,1
"2025-08-11","Brazil","(not set)",64,11
"2025-08-11","Mexico","(not set)",1,1
"2025-08-12","Brazil","(not set)",36,8
"2025-08-12","Pakistan","(not set)",7,1
"2025-08-12","Italy","(not set)",2,1
"2025-08-12","Zimbabwe","(not set)",2,1
"2025-08-13","Brazil","(not set)",31,8
"2025-08-14","Brazil","(not set)",44,7
"2025-08-15","Brazil","(not set)",34,8
"2025-08-16","Brazil","(not set)",59,9
"2025-08-16","Egypt","(not set)",15,2
"2025-08-16","Brazil","trial_white_animation_all_features",1,1
"2025-08-17","Brazil","(not set)",38,7
"2025-08-17","Iran","(not set)",11,1
"2025-08-17","United States","(not set)",1,1
"2025-08-18","Brazil","(not set)",77,11
"2025-08-18","Brazil","adsfree_toggle_switch",1,1
"2025-08-19","Brazil","(not set)",49,9
"2025-08-20","Brazil","(not set)",30,7
"2025-08-20","United States","(not set)",2,1
"2025-08-21","Brazil","(not set)",22,6
"2025-08-21","Indonesia","(not set)",2,1
"2025-08-22","Brazil","(not set)",41,12
"2025-08-22","Egypt","(not set)",4,1
"2025-08-22","Iran","(not set)",1,1
"2025-08-23","Brazil","(not set)",83,10
"2025-08-23","Angola","(not set)",7,1
"2025-08-23","Iran","(not set)",7,1
"2025-08-23","France","(not set)",6,1
"2025-08-23","United States","(not set)",4,1
"2025-08-23","Iran","adsfree_toggle_switch",2,1
"2025-08-23","Brazil","trial_white_animation_all_features",1,1
"2025-08-24","Brazil","(not set)",53,8
"2025-08-24","Bangladesh","(not set)",7,1
"2025-08-25","Brazil","(not set)",102,8
"2025-08-25","Algeria","(not set)",7,1
"2025-08-25","United States","(not set)",5,1
"2025-08-26","Brazil","(not set)",164,11
"2025-08-26","Egypt","(not set)",8,1
"2025-08-26","Bangladesh","(not set)",6,1
"2025-08-27","Brazil","(not set)",18,4
"2025-08-27","Ireland","(not set)",4,1
"2025-08-27","Egypt","(not set)",2,1
"2025-08-28","Brazil","(not set)",84,17
"2025-08-28","Egypt","(not set)",13,1
"2025-08-28","Thailand","(not set)",6,1
"2025-08-29","Brazil","(not set)",56,13
"2025-08-29","United States","(not set)",10,2
"2025-08-29","Spain","(not set)",1,1
"2025-08-30","Brazil","(not set)",48,10
"2025-08-30","Brazil","adsfree_toggle_switch",28,1
"2025-08-30","Iran","(not set)",2,1
"2025-08-31","Brazil","(not set)",79,10
"2025-08-31","United States","(not set)",6,1
"2025-09-01","Brazil","(not set)",75,12
"2025-09-01","Morocco","(not set)",5,1
"2025-09-01","United States","(not set)",4,1
"2025-09-01","Yemen","trial_white_animation_all_features",1,1
"2025-09-02","Brazil","(not set)",27,7
"2025-09-02","Iran","(not set)",5,1
"2025-09-02","United States","trial_white_animation_all_features",2,1
"2025-09-02","Egypt","(not set)",1,1
"2025-09-03","Brazil","(not set)",60,11
"2025-09-04","Brazil","(not set)",29,6
"2025-09-04","Egypt","(not set)",9,1
"2025-09-04","France","(not set)",2,1
"2025-09-05","Brazil","(not set)",69,10
"2025-09-05","United States","(not set)",11,1
"2025-09-06","Brazil","(not set)",41,9
"2025-09-06","Iran","(not set)",6,1
"2025-09-07","Brazil","(not set)",89,10
"2025-09-07","United States","(not set)",1,1
"2025-09-08","Brazil","(not set)",33,7
"2025-09-08","Angola","(not set)",5,1
"2025-09-09","Brazil","(not set)",50,8
"2025-09-10","Brazil","(not set)",59,13
"2025-09-10","United States","(not set)",12,2
"2025-09-10","Honduras","(not set)",6,1
"2025-09-10","Brazil","adsfree_toggle_switch",2,1
"2025-09-11","Brazil","(not set)",47,7
"2025-09-11","Mexico","(not set)",5,1
"2025-09-11","Algeria","(not set)",3,1
"2025-09-11","Uzbekistan","(not set)",2,1
"2025-09-12","Brazil","(not set)",51,9
"2025-09-12","United States","(not set)",12,2
"2025-09-12","Bangladesh","(not set)",10,1
"2025-09-13","Brazil","(not set)",64,14
"2025-09-13","India","(not set)",10,1
"2025-09-13","United Kingdom","(not set)",2,1
"2025-09-14","Brazil","(not set)",64,12
"2025-09-15","Brazil","(not set)",51,5
"2025-09-15","Algeria","(not set)",3,1
"2025-09-16","Brazil","(not set)",30,5
"2025-09-16","United States","(not set)",7,1
"2025-09-16","Iraq","(not set)",6,1
"2025-09-16","Cuba","(not set)",1,1
"2025-09-17","Brazil","(not set)",39,5
"2025-09-17","United States","(not set)",20,2
"2025-09-18","Brazil","(not set)",47,11
"2025-09-19","Brazil","(not set)",70,10
"2025-09-19","Bangladesh","(not set)",9,1
"2025-09-19","Togo","adsfree_toggle_switch",4,1
"2025-09-19","Cuba","adsfree_toggle_switch",1,1
"2025-09-20","Brazil","(not set)",56,13
"2025-09-20","United States","(not set)",36,1
"2025-09-20","Ethiopia","(not set)",4,1
"2025-09-21","Brazil","(not set)",73,11
"2025-09-21","Bangladesh","(not set)",2,1
"2025-09-22","Brazil","(not set)",43,7
"2025-09-22","India","(not set)",5,1
"2025-09-23","Brazil","(not set)",70,8
"2025-09-24","Brazil","(not set)",36,6
