Data,Tela,ContagemDeEventos,TotalDeUsuarios
"2025-02-10","adsfree",1,1
"2025-02-11","(not set)",2038,1309
"2025-02-11","trial_white_animation_all_features",18,16
"2025-02-11","adsfree_toggle_switch",4,3
"2025-02-11","plans_offer_annual_highlighted",4,2
"2025-02-11","adsfree",1,1
"2025-02-12","(not set)",2102,1233
"2025-02-12","trial_white_animation_all_features",17,14
"2025-02-12","adsfree_toggle_switch",1,1
"2025-02-13","(not set)",1985,1181
"2025-02-13","trial_white_animation_all_features",13,10
"2025-02-13","trial_churner",7,1
"2025-02-13","plans_offer_annual_highlighted",2,2
"2025-02-13","adsfree",1,1
"2025-02-14","(not set)",1887,1114
"2025-02-14","trial_white_animation_all_features",14,9
"2025-02-14","adsfree_toggle_switch",1,1
"2025-02-15","(not set)",1925,1165
"2025-02-15","trial_white_animation_all_features",33,29
"2025-02-15","adsfree_toggle_switch",4,3
"2025-02-15","plans_offer_annual_highlighted",1,1
"2025-02-16","(not set)",1968,1246
"2025-02-16","trial_white_animation_all_features",25,22
"2025-02-16","adsfree_toggle_switch",3,2
"2025-02-16","plans_offer_annual_highlighted",1,1
"2025-02-17","(not set)",1821,1112
"2025-02-17","trial_white_animation_all_features",20,17
"2025-02-17","adsfree_toggle_switch",11,7
"2025-02-18","(not set)",1803,1131
"2025-02-18","trial_white_animation_all_features",9,6
"2025-02-18","adsfree_toggle_switch",3,1
"2025-02-18","plans_offer_annual_highlighted",1,1
"2025-02-19","(not set)",1828,1156
"2025-02-19","trial_white_animation_all_features",17,15
"2025-02-19","adsfree_toggle_switch",2,2
"2025-02-19","plans_offer_annual_highlighted",1,1
"2025-02-20","(not set)",1827,1154
"2025-02-20","trial_white_animation_all_features",14,11
"2025-02-20","adsfree_toggle_switch",2,2
"2025-02-20","pro_promotion_urgent",1,1
"2025-02-21","(not set)",1774,1103
"2025-02-21","trial_white_animation_all_features",17,15
"2025-02-21","adsfree_toggle_switch",1,1
"2025-02-21","plans_offer_annual_highlighted",1,1
"2025-02-22","(not set)",1646,1059
"2025-02-22","trial_white_animation_all_features",15,12
"2025-02-22","adsfree_toggle_switch",4,2
"2025-02-23","(not set)",1805,1145
"2025-02-23","trial_white_animation_all_features",18,11
"2025-02-23","adsfree_toggle_switch",3,1
"2025-02-23","breachreport_monitoring_ultra",2,1
"2025-02-24","(not set)",1835,1084
"2025-02-24","trial_white_animation_all_features",36,25
"2025-02-24","plans_offer_annual_highlighted",2,2
"2025-02-24","adsfree_toggle_switch",1,1
"2025-02-25","(not set)",1894,1181
"2025-02-25","trial_white_animation_all_features",16,13
"2025-02-25","adsfree_toggle_switch",2,2
"2025-02-26","(not set)",2057,1246
"2025-02-26","trial_white_animation_all_features",18,13
"2025-02-26","trial",1,1
"2025-02-27","(not set)",1971,1208
"2025-02-27","trial_white_animation_all_features",24,17
"2025-02-27","adsfree_toggle_switch",8,4
"2025-02-27","adsfree",1,1
"2025-02-28","(not set)",1907,1173
"2025-02-28","trial_white_animation_all_features",25,21
"2025-02-28","adsfree_toggle_switch",1,1
"2025-02-28","plans_offer_annual_highlighted",1,1
"2025-03-01","(not set)",1971,1218
"2025-03-01","trial_white_animation_all_features",20,13
"2025-03-01","adsfree_toggle_switch",4,4
"2025-03-02","(not set)",1959,1248
"2025-03-02","trial_white_animation_all_features",10,9
"2025-03-02","trial_churner",2,2
"2025-03-02","adsfree_toggle_switch",1,1
"2025-03-02","trial",1,1
"2025-03-03","(not set)",2064,1288
"2025-03-03","trial_white_animation_all_features",22,17
"2025-03-03","adsfree_toggle_switch",8,3
"2025-03-03","breachreport_monitoring_ultra",2,2
"2025-03-03","trial",1,1
"2025-03-04","(not set)",2240,1360
"2025-03-04","trial_white_animation_all_features",27,19
"2025-03-04","adsfree_toggle_switch",10,4
"2025-03-04","adsfree",1,1
"2025-03-04","plans_offer_annual_highlighted",1,1
"2025-03-05","(not set)",2262,1396
"2025-03-05","trial_white_animation_all_features",24,12
"2025-03-05","plans_offer_annual_highlighted",6,2
"2025-03-05","adsfree_toggle_switch",2,2
"2025-03-05","pro_promotion_urgent",1,1
"2025-03-06","(not set)",2213,1325
"2025-03-06","trial_white_animation_all_features",28,22
"2025-03-06","adsfree_toggle_switch",3,3
"2025-03-06","pro_promotion_urgent",1,1
"2025-03-07","(not set)",1622,966
"2025-03-07","trial_white_animation_all_features",10,9
"2025-03-08","(not set)",900,572
"2025-03-08","adsfree_toggle_switch",6,5
"2025-03-08","adsfree",1,1
"2025-03-08","plans_manage",1,1
"2025-03-08","pro_promotion_urgent",1,1
"2025-03-08","trial_white_animation_all_features",1,1
"2025-03-09","(not set)",1006,624
"2025-03-09","trial_white_animation_all_features",8,3
"2025-03-09","adsfree",1,1
"2025-03-09","plans_offer_annual_highlighted",1,1
"2025-03-10","(not set)",944,569
"2025-03-10","plans_offer_annual_highlighted",6,1
"2025-03-10","adsfree_toggle_switch",2,2
"2025-03-10","adsfree",1,1
"2025-03-10","trial_white_animation_all_features",1,1
"2025-03-11","(not set)",863,525
"2025-03-11","adsfree_toggle_switch",2,2
"2025-03-11","plans_offer_annual_highlighted",1,1
"2025-03-11","trial_churner",1,1
"2025-03-12","(not set)",850,548
"2025-03-12","adsfree_toggle_switch",8,4
"2025-03-12","trial_white_animation_all_features",4,2
"2025-03-12","adsfree",1,1
"2025-03-13","(not set)",923,571
"2025-03-13","adsfree_toggle_switch",1,1
"2025-03-14","(not set)",791,514
"2025-03-14","plans_offer_annual_highlighted",2,2
"2025-03-14","trial_white_animation_all_features",2,2
"2025-03-15","(not set)",885,548
"2025-03-15","trial_white_animation_all_features",2,2
"2025-03-16","(not set)",865,562
"2025-03-16","adsfree_toggle_switch",3,2
"2025-03-16","pro_promotion_urgent",2,2
"2025-03-16","trial_white_animation_all_features",2,2
"2025-03-17","(not set)",1025,566
"2025-03-17","adsfree_toggle_switch",4,2
"2025-03-17","trial_white_animation_all_features",3,2
"2025-03-17","bottom_timer_red",1,1
"2025-03-17","breachreport_monitoring_ultra",1,1
"2025-03-17","trial",1,1
"2025-03-18","(not set)",1071,655
"2025-03-18","plans_offer_annual_highlighted",3,2
"2025-03-18","pro_promotion_urgent",2,2
"2025-03-18","adsfree_toggle_switch",1,1
"2025-03-19","(not set)",1028,607
"2025-03-19","adsfree_toggle_switch",3,2
"2025-03-19","trial_white_animation_all_features",1,1
"2025-03-20","(not set)",831,537
"2025-03-20","adsfree_toggle_switch",1,1
"2025-03-20","trial_white_animation_all_features",1,1
"2025-03-21","(not set)",818,564
"2025-03-21","trial_white_animation_all_features",3,2
"2025-03-21","adsfree_toggle_switch",1,1
"2025-03-22","(not set)",836,542
"2025-03-22","plans_offer_annual_highlighted",3,2
"2025-03-22","trial_white_animation_all_features",2,1
"2025-03-22","adsfree_toggle_switch",1,1
"2025-03-23","(not set)",816,552
"2025-03-23","adsfree_toggle_switch",9,5
"2025-03-23","adsfree",1,1
"2025-03-23","trial_churner",1,1
"2025-03-23","trial_white_animation_all_features",1,1
"2025-03-24","(not set)",909,542
"2025-03-24","plans_offer_annual_highlighted",1,1
"2025-03-24","pro_promotion_lto",1,1
"2025-03-24","trial_white_animation_all_features",1,1
"2025-03-25","(not set)",907,555
"2025-03-26","(not set)",815,514
"2025-03-26","trial",2,1
"2025-03-26","plans_offer_annual_highlighted",1,1
"2025-03-27","(not set)",865,535
"2025-03-27","adsfree_toggle_switch",1,1
"2025-03-27","plans_offer_annual_highlighted",1,1
"2025-03-27","pro_promotion_urgent",1,1
"2025-03-27","trial_white_animation_all_features",1,1
"2025-03-28","(not set)",753,525
"2025-03-28","adsfree",2,2
"2025-03-28","plans_offer_annual_highlighted",2,2
"2025-03-28","adsfree_promotion_lto",1,1
"2025-03-28","trial_white_animation_all_features",1,1
"2025-03-29","(not set)",881,557
"2025-03-30","(not set)",731,514
"2025-03-30","plans_manage",2,1
"2025-03-30","pro_promotion_urgent",1,1
"2025-03-30","trial_white_animation_all_features",1,1
"2025-03-31","(not set)",978,563
"2025-03-31","adsfree",1,1
"2025-03-31","adsfree_toggle_switch",1,1
"2025-03-31","pro_promotion_urgent",1,1
"2025-04-01","(not set)",798,530
"2025-04-01","adsfree_toggle_switch",3,2
"2025-04-01","trial_white_animation_all_features",2,2
"2025-04-02","(not set)",951,552
"2025-04-02","adsfree_toggle_switch",2,2
"2025-04-02","trial_white_animation_all_features",1,1
"2025-04-03","(not set)",898,525
"2025-04-03","trial",2,1
"2025-04-03","adsfree",1,1
"2025-04-03","adsfree_toggle_switch",1,1
"2025-04-03","pro_promotion_urgent",1,1
"2025-04-03","trial_white_animation_all_features",1,1
"2025-04-04","(not set)",846,530
"2025-04-04","plans_offer_annual_highlighted",3,1
"2025-04-04","adsfree",1,1
"2025-04-04","adsfree_toggle_switch",1,1
"2025-04-05","(not set)",818,487
"2025-04-05","adsfree_toggle_switch",1,1
"2025-04-05","bottom_timer_red",1,1
"2025-04-05","trial",1,1
"2025-04-06","(not set)",706,502
"2025-04-06","adsfree_toggle_switch",3,2
"2025-04-06","pro_promotion_urgent",1,1
"2025-04-07","(not set)",802,484
"2025-04-07","adsfree_toggle_switch",4,3
"2025-04-07","plans_offer_annual_highlighted",1,1
"2025-04-07","trial_churner",1,1
"2025-04-07","trial_white_animation_all_features",1,1
"2025-04-08","(not set)",833,502
"2025-04-08","trial_white_animation_all_features",10,1
"2025-04-08","adsfree_toggle_switch",3,2
"2025-04-08","plans_offer_annual_highlighted",3,1
"2025-04-09","(not set)",848,502
"2025-04-09","adsfree_toggle_switch",2,2
"2025-04-09","but_wait",1,1
"2025-04-10","(not set)",800,492
"2025-04-10","adsfree_toggle_switch",4,2
"2025-04-10","trial_white_animation_all_features",4,2
"2025-04-10","trial_churner",3,1
"2025-04-11","(not set)",896,516
"2025-04-11","adsfree_toggle_switch",2,2
"2025-04-11","plans_offer_annual_highlighted",2,2
"2025-04-12","(not set)",952,617
"2025-04-12","adsfree_toggle_switch",4,3
"2025-04-12","trial_white_animation_all_features",3,3
"2025-04-12","plans_offer_annual_highlighted",1,1
"2025-04-13","(not set)",1074,645
"2025-04-13","trial_white_animation_all_features",2,1
"2025-04-13","plans_offer_annual_highlighted",1,1
"2025-04-14","(not set)",796,526
"2025-04-14","bottom_timer_black_friday",1,1
"2025-04-15","(not set)",864,530
"2025-04-15","adsfree_toggle_switch",5,3
"2025-04-15","adsfree",1,1
"2025-04-15","trial_white_animation_all_features",1,1
"2025-04-16","(not set)",970,560
"2025-04-16","trial_white_animation_all_features",7,2
"2025-04-16","plans_offer_annual_highlighted",6,5
"2025-04-16","adsfree_toggle_switch",1,1
"2025-04-17","(not set)",884,559
"2025-04-17","adsfree_toggle_switch",8,5
"2025-04-17","plans_offer_annual_highlighted",2,1
"2025-04-17","adsfree",1,1
"2025-04-18","(not set)",840,528
"2025-04-18","bottom_timer_red",2,1
"2025-04-18","adsfree_toggle_switch",1,1
"2025-04-18","trial_white_animation_all_features",1,1
"2025-04-19","(not set)",859,577
"2025-04-19","adsfree_toggle_switch",1,1
"2025-04-20","(not set)",745,510
"2025-04-20","trial_white_animation_all_features",2,1
"2025-04-21","(not set)",912,590
"2025-04-21","adsfree_toggle_switch",2,2
"2025-04-21","plans_offer_annual_highlighted",2,1
"2025-04-21","adsfree",1,1
"2025-04-21","pro_promotion_urgent",1,1
"2025-04-21","trial_white_animation_all_features",1,1
"2025-04-22","(not set)",820,517
"2025-04-23","(not set)",742,494
"2025-04-23","adsfree_toggle_switch",6,3
"2025-04-23","adsfree",1,1
"2025-04-23","trial_white_animation_all_features",1,1
"2025-04-24","(not set)",924,560
"2025-04-24","adsfree_toggle_switch",4,2
"2025-04-24","plans_offer_annual_highlighted",3,2
"2025-04-24","trial_white_animation_all_features",2,2
"2025-04-24","adsfree",1,1
"2025-04-25","(not set)",870,514
"2025-04-25","trial",1,1
"2025-04-25","trial_white_animation_all_features",1,1
"2025-04-26","(not set)",848,526
"2025-04-26","adsfree_toggle_switch",2,1
"2025-04-27","(not set)",890,526
"2025-04-27","adsfree_toggle_switch",3,3
"2025-04-27","subscription_churn_alert",1,1
"2025-04-27","trial_white_animation_all_features",1,1
"2025-04-28","(not set)",805,502
"2025-04-28","plans_offer_annual_highlighted",3,2
"2025-04-28","adsfree_toggle_switch",2,1
"2025-04-29","(not set)",847,511
"2025-04-29","adsfree_toggle_switch",3,2
"2025-04-29","plans_offer_annual_highlighted",1,1
"2025-04-30","(not set)",844,503
"2025-04-30","adsfree_toggle_switch",4,2
"2025-04-30","adsfree",1,1
"2025-05-01","(not set)",864,535
"2025-05-01","plans_offer_annual_highlighted",3,1
"2025-05-01","adsfree_toggle_switch",2,1
"2025-05-02","(not set)",778,510
"2025-05-02","adsfree_toggle_switch",3,2
"2025-05-02","adsfree",1,1
"2025-05-02","trial",1,1
"2025-05-02","trial_white_animation_all_features",1,1
"2025-05-03","(not set)",985,513
"2025-05-03","trial_white_animation_all_features",1,1
"2025-05-04","(not set)",852,520
"2025-05-04","adsfree",2,2
"2025-05-04","adsfree_toggle_switch",1,1
"2025-05-05","(not set)",781,474
"2025-05-05","adsfree_toggle_switch",3,2
"2025-05-06","(not set)",870,549
"2025-05-06","trial_white_animation_all_features",3,3
"2025-05-06","adsfree_toggle_switch",2,2
"2025-05-07","(not set)",901,545
"2025-05-07","trial_white_animation_all_features",1,1
"2025-05-08","(not set)",741,488
"2025-05-08","adsfree_toggle_switch",2,1
"2025-05-09","(not set)",737,519
"2025-05-09","adsfree_toggle_switch",2,1
"2025-05-09","plans_offer_annual_highlighted",1,1
"2025-05-10","(not set)",884,554
"2025-05-10","trial_white_animation_all_features",4,2
"2025-05-10","plans_offer_annual_highlighted",1,1
"2025-05-10","pro_promotion_lto",1,1
"2025-05-11","(not set)",899,504
"2025-05-11","plans_offer_annual_highlighted",1,1
"2025-05-11","trial_white_animation_all_features",1,1
"2025-05-12","(not set)",815,526
"2025-05-12","adsfree_toggle_switch",5,2
"2025-05-12","plans_offer_annual_highlighted",2,2
"2025-05-13","(not set)",761,511
"2025-05-13","trial_white_animation_all_features",8,3
"2025-05-13","adsfree_toggle_switch",7,5
"2025-05-13","plans_offer_annual_highlighted",7,4
"2025-05-13","adsfree",1,1
"2025-05-13","breachreport_monitoring_ultra",1,1
"2025-05-14","(not set)",815,530
"2025-05-15","(not set)",873,546
"2025-05-16","(not set)",809,538
"2025-05-16","adsfree_toggle_switch",3,2
"2025-05-16","trial_white_animation_all_features",2,2
"2025-05-17","(not set)",942,567
"2025-05-17","trial_white_animation_all_features",3,1
"2025-05-17","plans_offer_annual_highlighted",1,1
"2025-05-18","(not set)",1025,596
"2025-05-18","adsfree_toggle_switch",3,2
"2025-05-19","(not set)",955,572
"2025-05-19","trial_white_animation_all_features",3,1
"2025-05-19","plans_offer_annual_highlighted",2,1
"2025-05-19","adsfree",1,1
"2025-05-20","(not set)",958,576
"2025-05-20","trial_white_animation_all_features",5,2
"2025-05-20","plans_offer_annual_highlighted",2,1
"2025-05-20","adsfree",1,1
"2025-05-20","adsfree_toggle_switch",1,1
"2025-05-20","breachreport_monitoring_ultra",1,1
"2025-05-21","(not set)",976,579
"2025-05-21","plans_offer_annual_highlighted",6,3
"2025-05-21","adsfree_toggle_switch",5,3
"2025-05-21","trial_white_animation_all_features",5,4
"2025-05-21","adsfree",1,1
"2025-05-22","(not set)",934,587
"2025-05-22","plans_offer_annual_highlighted",6,2
"2025-05-22","adsfree_toggle_switch",2,2
"2025-05-23","(not set)",902,601
"2025-05-23","adsfree_toggle_switch",2,1
"2025-05-23","trial_white_animation_all_features",1,1
"2025-05-24","(not set)",1001,629
"2025-05-24","adsfree_toggle_switch",1,1
"2025-05-24","plans_offer_annual_highlighted",1,1
"2025-05-25","(not set)",1089,608
"2025-05-25","trial_white_animation_all_features",3,2
"2025-05-25","adsfree_toggle_switch",1,1
"2025-05-25","breachreport_monitoring_ultra",1,1
"2025-05-25","plans_offer_annual_highlighted",1,1
"2025-05-25","trial_churner",1,1
"2025-05-26","(not set)",1038,625
"2025-05-26","plans_offer_annual_highlighted",4,1
"2025-05-26","adsfree_toggle_switch",3,2
"2025-05-26","trial_white_animation_all_features",2,1
"2025-05-26","breachreport_monitoring_ultra",1,1
"2025-05-26","but_wait",1,1
"2025-05-27","(not set)",1005,621
"2025-05-27","adsfree_toggle_switch",5,5
"2025-05-27","trial_white_animation_all_features",4,3
"2025-05-27","adsfree",1,1
"2025-05-27","plans_offer_annual_highlighted",1,1
"2025-05-28","(not set)",1036,625
"2025-05-28","trial_white_animation_all_features",10,5
"2025-05-28","adsfree_toggle_switch",3,2
"2025-05-29","(not set)",990,605
"2025-05-29","trial_white_animation_all_features",2,1
"2025-05-29","adsfree",1,1
"2025-05-29","plans_offer_annual_highlighted",1,1
"2025-05-30","(not set)",952,581
"2025-05-30","trial_white_animation_all_features",7,3
"2025-05-30","adsfree_toggle_switch",1,1
"2025-05-31","(not set)",939,597
"2025-05-31","adsfree",2,1
"2025-05-31","plans_offer_annual_highlighted",2,1
"2025-05-31","adsfree_toggle_switch",1,1
"2025-05-31","trial_white_animation_all_features",1,1
"2025-06-01","(not set)",873,576
"2025-06-01","adsfree_toggle_switch",3,2
"2025-06-01","trial_white_animation_all_features",2,2
"2025-06-01","plans_offer_annual_highlighted",1,1
"2025-06-02","(not set)",960,599
"2025-06-02","adsfree_toggle_switch",1,1
"2025-06-02","plans_offer_annual_highlighted",1,1
"2025-06-02","trial_white_animation_all_features",1,1
"2025-06-03","(not set)",904,535
"2025-06-03","trial_white_animation_all_features",4,3
"2025-06-03","adsfree",1,1
"2025-06-03","adsfree_toggle_switch",1,1
"2025-06-04","(not set)",859,524
"2025-06-04","trial_white_animation_all_features",2,2
"2025-06-04","adsfree_toggle_switch",1,1
"2025-06-04","plans_offer_annual_highlighted",1,1
"2025-06-05","(not set)",962,593
"2025-06-05","adsfree",2,1
"2025-06-05","adsfree_toggle_switch",2,1
"2025-06-05","trial_white_animation_all_features",2,2
"2025-06-05","plans_offer_annual_highlighted",1,1
"2025-06-06","(not set)",768,486
"2025-06-06","adsfree_toggle_switch",3,3
"2025-06-06","bottom_timer_red",2,1
"2025-06-06","plans_offer_annual_highlighted",1,1
"2025-06-07","(not set)",837,510
"2025-06-07","trial_white_animation_all_features",9,2
"2025-06-07","adsfree_toggle_switch",4,3
"2025-06-07","plans_offer_annual_highlighted",4,1
"2025-06-08","(not set)",803,519
"2025-06-08","adsfree_toggle_switch",4,4
"2025-06-08","plans_offer_annual_highlighted",1,1
"2025-06-09","(not set)",765,462
"2025-06-09","adsfree_toggle_switch",3,3
"2025-06-09","plans_offer_annual_highlighted",1,1
"2025-06-09","trial_white_animation_all_features",1,1
"2025-06-10","(not set)",764,485
"2025-06-10","adsfree_toggle_switch",2,2
"2025-06-10","bottom_timer_red",1,1
"2025-06-10","plans_offer_annual_highlighted",1,1
"2025-06-11","(not set)",764,471
"2025-06-11","trial_white_animation_all_features",1,1
"2025-06-12","(not set)",625,425
"2025-06-12","plans_offer_annual_highlighted",8,3
"2025-06-12","trial_white_animation_all_features",1,1
"2025-06-13","(not set)",693,417
"2025-06-13","bottom_timer_red",1,1
"2025-06-13","trial_white_animation_all_features",1,1
"2025-06-14","(not set)",704,426
"2025-06-15","(not set)",786,495
"2025-06-15","adsfree_toggle_switch",4,1
"2025-06-16","(not set)",721,452
"2025-06-16","adsfree",1,1
"2025-06-16","adsfree_toggle_switch",1,1
"2025-06-17","(not set)",699,472
"2025-06-17","adsfree_toggle_switch",5,4
"2025-06-17","trial_white_animation_all_features",2,1
"2025-06-17","adsfree_promotion_lto",1,1
"2025-06-18","(not set)",740,475
"2025-06-18","trial_white_animation_all_features",2,1
"2025-06-18","adsfree_toggle_switch",1,1
"2025-06-19","(not set)",792,497
"2025-06-19","adsfree_toggle_switch",2,2
"2025-06-19","but_wait",1,1
"2025-06-19","trial_white_animation_all_features",1,1
"2025-06-20","(not set)",721,456
"2025-06-20","adsfree_toggle_switch",2,1
"2025-06-21","(not set)",740,476
"2025-06-21","adsfree_toggle_switch",2,1
"2025-06-22","(not set)",689,429
"2025-06-22","adsfree_toggle_switch",1,1
"2025-06-23","(not set)",704,468
"2025-06-23","adsfree_toggle_switch",7,4
"2025-06-23","trial_white_animation_all_features",1,1
"2025-06-24","(not set)",728,462
"2025-06-24","adsfree_toggle_switch",13,8
"2025-06-25","(not set)",653,415
"2025-06-25","adsfree_toggle_switch",6,5
"2025-06-25","trial_white_animation_all_features",2,1
"2025-06-25","plans_offer_annual_highlighted",1,1
"2025-06-25","trial_churner",1,1
"2025-06-26","(not set)",788,499
"2025-06-26","trial_white_animation_all_features",1,1
"2025-06-27","(not set)",704,443
"2025-06-27","adsfree_toggle_switch",2,2
"2025-06-27","plans_offer_annual_highlighted",1,1
"2025-06-28","(not set)",767,504
"2025-06-28","adsfree",1,1
"2025-06-28","trial_white_animation_all_features",1,1
"2025-06-29","(not set)",669,452
"2025-06-29","trial_white_animation_all_features",3,2
"2025-06-29","adsfree",1,1
"2025-06-30","(not set)",714,473
"2025-06-30","plans_offer_annual_highlighted",4,2
"2025-06-30","trial_white_animation_all_features",1,1
"2025-07-01","(not set)",724,479
"2025-07-01","trial_white_animation_all_features",4,4
"2025-07-01","adsfree_toggle_switch",1,1
"2025-07-01","plans_offer_annual_highlighted",1,1
"2025-07-02","(not set)",630,421
"2025-07-02","adsfree_toggle_switch",5,3
"2025-07-02","trial_white_animation_all_features",4,2
"2025-07-02","plans_offer_annual_highlighted",2,2
"2025-07-02","adsfree",1,1
"2025-07-03","(not set)",677,419
"2025-07-03","adsfree_toggle_switch",3,3
"2025-07-03","trial_white_animation_all_features",2,2
"2025-07-03","plans_offer_annual_highlighted",1,1
"2025-07-04","(not set)",703,425
"2025-07-04","trial_white_animation_all_features",2,2
"2025-07-04","adsfree_toggle_switch",1,1
"2025-07-05","(not set)",654,425
"2025-07-05","trial_white_animation_all_features",1,1
"2025-07-06","(not set)",628,389
"2025-07-06","trial_white_animation_all_features",3,2
"2025-07-06","adsfree_toggle_switch",2,2
"2025-07-06","plans_offer_annual_highlighted",1,1
"2025-07-07","(not set)",621,429
"2025-07-07","adsfree_toggle_switch",3,1
"2025-07-07","trial_white_animation_all_features",1,1
"2025-07-08","(not set)",655,432
"2025-07-08","trial_white_animation_all_features",1,1
"2025-07-09","(not set)",720,435
"2025-07-09","trial_white_animation_all_features",3,3
"2025-07-09","plans_offer_annual_highlighted",1,1
"2025-07-10","(not set)",679,401
"2025-07-10","trial_white_animation_all_features",5,2
"2025-07-10","adsfree_toggle_switch",1,1
"2025-07-10","plans_offer_annual_highlighted",1,1
"2025-07-11","(not set)",639,412
"2025-07-11","adsfree",2,1
"2025-07-11","adsfree_toggle_switch",1,1
"2025-07-11","trial_white_animation_all_features",1,1
"2025-07-12","(not set)",574,389
"2025-07-12","adsfree_toggle_switch",1,1
"2025-07-12","trial_white_animation_all_features",1,1
"2025-07-13","(not set)",952,398
"2025-07-13","plans_offer_annual_highlighted",4,1
"2025-07-13","trial_white_animation_all_features",3,3
"2025-07-13","adsfree_toggle_switch",1,1
"2025-07-14","(not set)",698,446
"2025-07-14","adsfree",1,1
"2025-07-14","adsfree_toggle_switch",1,1
"2025-07-14","trial_white_animation_all_features",1,1
"2025-07-15","(not set)",595,408
"2025-07-16","(not set)",605,412
"2025-07-16","adsfree_toggle_switch",1,1
"2025-07-17","(not set)",715,444
"2025-07-17","trial",2,1
"2025-07-17","trial_white_animation_all_features",2,1
"2025-07-17","adsfree_toggle_switch",1,1
"2025-07-17","plans_offer_annual_highlighted",1,1
"2025-07-18","(not set)",643,402
"2025-07-18","pro_promotion_urgent",5,1
"2025-07-18","adsfree_toggle_switch",2,2
"2025-07-18","trial_white_animation_all_features",2,2
"2025-07-19","(not set)",645,399
"2025-07-19","adsfree_toggle_switch",5,2
"2025-07-19","pro_promotion_lto",1,1
"2025-07-19","trial_white_animation_all_features",1,1
"2025-07-20","(not set)",680,416
"2025-07-20","adsfree_toggle_switch",1,1
"2025-07-21","(not set)",679,425
"2025-07-21","pro_promotion_urgent",2,1
"2025-07-21","adsfree_toggle_switch",1,1
"2025-07-21","plans_offer_annual_highlighted",1,1
"2025-07-22","(not set)",656,426
"2025-07-22","trial_white_animation_all_features",3,2
"2025-07-22","adsfree_toggle_switch",2,2
"2025-07-22","plans_offer_annual_highlighted",1,1
"2025-07-23","(not set)",813,427
"2025-07-23","trial_white_animation_all_features",3,3
"2025-07-23","adsfree_toggle_switch",1,1
"2025-07-23","plans_offer_annual_highlighted",1,1
"2025-07-24","(not set)",638,427
"2025-07-24","adsfree",2,2
"2025-07-24","plans_offer_annual_highlighted",2,1
"2025-07-24","adsfree_toggle_switch",1,1
"2025-07-24","trial_white_animation_all_features",1,1
"2025-07-25","(not set)",602,403
"2025-07-25","adsfree",1,1
"2025-07-25","adsfree_toggle_switch",1,1
"2025-07-26","(not set)",581,413
"2025-07-26","adsfree_toggle_switch",4,2
"2025-07-27","(not set)",574,391
"2025-07-27","bottom_timer_red",6,1
"2025-07-27","adsfree_toggle_switch",1,1
"2025-07-28","(not set)",721,454
"2025-07-28","trial_white_animation_all_features",6,3
"2025-07-28","plans_offer_annual_highlighted",5,1
"2025-07-28","adsfree_toggle_switch",2,2
"2025-07-29","(not set)",561,348
"2025-07-29","adsfree",1,1
"2025-07-30","(not set)",550,383
"2025-07-31","(not set)",554,391
"2025-07-31","adsfree_toggle_switch",9,2
"2025-07-31","trial_white_animation_all_features",2,2
"2025-07-31","plans_offer_annual_highlighted",1,1
"2025-08-01","(not set)",653,416
"2025-08-01","adsfree_toggle_switch",4,3
"2025-08-01","plans_offer_annual_highlighted",4,2
"2025-08-02","(not set)",582,381
"2025-08-02","adsfree_toggle_switch",4,1
"2025-08-02","trial_white_animation_all_features",2,2
"2025-08-03","(not set)",581,394
"2025-08-03","trial_white_animation_all_features",2,2
"2025-08-04","(not set)",622,403
"2025-08-04","adsfree_toggle_switch",3,2
"2025-08-04","plans_offer_annual_highlighted",1,1
"2025-08-05","(not set)",514,352
"2025-08-05","adsfree_toggle_switch",2,1
"2025-08-06","(not set)",582,362
"2025-08-06","adsfree_toggle_switch",2,1
"2025-08-07","(not set)",578,391
"2025-08-07","adsfree",1,1
"2025-08-08","(not set)",625,378
"2025-08-08","trial_white_animation_all_features",1,1
"2025-08-09","(not set)",537,349
"2025-08-10","(not set)",475,304
"2025-08-10","trial",5,1
"2025-08-10","plans_offer_annual_highlighted",1,1
"2025-08-10","trial_white_animation_all_features",1,1
"2025-08-11","(not set)",550,355
"2025-08-11","adsfree_toggle_switch",2,2
"2025-08-11","plans_offer_annual_highlighted",1,1
"2025-08-11","trial_white_animation_all_features",1,1
"2025-08-12","(not set)",637,396
"2025-08-13","(not set)",566,390
"2025-08-13","adsfree_toggle_switch",3,3
"2025-08-13","trial_white_animation_all_features",2,2
"2025-08-14","(not set)",540,374
"2025-08-14","adsfree_toggle_switch",1,1
"2025-08-15","(not set)",548,366
"2025-08-15","trial_white_animation_all_features",1,1
"2025-08-16","(not set)",532,334
"2025-08-16","adsfree_toggle_switch",2,2
"2025-08-16","plans_offer_annual_highlighted",2,1
"2025-08-16","trial_white_animation_all_features",2,2
"2025-08-17","(not set)",570,380
"2025-08-18","(not set)",488,319
"2025-08-18","adsfree_toggle_switch",2,2
"2025-08-19","(not set)",507,339
"2025-08-20","(not set)",562,367
"2025-08-20","trial_white_animation_all_features",3,3
"2025-08-21","(not set)",487,317
"2025-08-21","plans_offer_annual_highlighted",2,1
"2025-08-21","trial_white_animation_all_features",1,1
"2025-08-22","(not set)",609,376
"2025-08-22","adsfree_toggle_switch",3,2
"2025-08-22","trial_white_animation_all_features",1,1
"2025-08-23","(not set)",682,378
